:START_ID(disease)|:END_ID(second_level_departments)|type:STRING|name:STRING
7797|20906|所属科室|所属科室
1122|20890|所属科室|所属科室
2479|20882|所属科室|所属科室
978|20874|所属科室|所属科室
4575|20869|所属科室|所属科室
3637|20865|所属科室|所属科室
4936|20872|所属科室|所属科室
5044|20887|所属科室|所属科室
4622|20878|所属科室|所属科室
6619|20897|所属科室|所属科室
440|20873|所属科室|所属科室
5052|20864|所属科室|所属科室
1728|20878|所属科室|所属科室
6145|20908|所属科室|所属科室
3708|20907|所属科室|所属科室
5865|20887|所属科室|所属科室
8135|20906|所属科室|所属科室
1402|20869|所属科室|所属科室
5133|20872|所属科室|所属科室
3978|20908|所属科室|所属科室
3151|20897|所属科室|所属科室
4683|20872|所属科室|所属科室
4979|20902|所属科室|所属科室
8606|20867|所属科室|所属科室
2561|20879|所属科室|所属科室
8529|20872|所属科室|所属科室
1801|20872|所属科室|所属科室
7953|20887|所属科室|所属科室
4849|20899|所属科室|所属科室
4998|20872|所属科室|所属科室
3303|20878|所属科室|所属科室
1855|20865|所属科室|所属科室
502|20873|所属科室|所属科室
7006|20887|所属科室|所属科室
2157|20884|所属科室|所属科室
3474|20872|所属科室|所属科室
4527|20864|所属科室|所属科室
733|20907|所属科室|所属科室
2803|20897|所属科室|所属科室
8270|20869|所属科室|所属科室
7603|20869|所属科室|所属科室
2879|20868|所属科室|所属科室
4286|20907|所属科室|所属科室
8676|20869|所属科室|所属科室
4859|20897|所属科室|所属科室
6618|20899|所属科室|所属科室
5526|20867|所属科室|所属科室
2312|20866|所属科室|所属科室
6709|20873|所属科室|所属科室
2979|20892|所属科室|所属科室
3936|20862|所属科室|所属科室
6746|20873|所属科室|所属科室
2778|20874|所属科室|所属科室
3437|20870|所属科室|所属科室
4|20884|所属科室|所属科室
41|20884|所属科室|所属科室
8339|20906|所属科室|所属科室
7159|20865|所属科室|所属科室
991|20882|所属科室|所属科室
6880|20865|所属科室|所属科室
2762|20897|所属科室|所属科室
1761|20882|所属科室|所属科室
876|20904|所属科室|所属科室
6911|20899|所属科室|所属科室
1308|20869|所属科室|所属科室
1485|20869|所属科室|所属科室
1611|20887|所属科室|所属科室
7074|20867|所属科室|所属科室
4529|20865|所属科室|所属科室
8066|20906|所属科室|所属科室
2696|20900|所属科室|所属科室
7013|20890|所属科室|所属科室
510|20912|所属科室|所属科室
6672|20878|所属科室|所属科室
3589|20882|所属科室|所属科室
3528|20904|所属科室|所属科室
3917|20892|所属科室|所属科室
7680|20897|所属科室|所属科室
8121|20906|所属科室|所属科室
5415|20908|所属科室|所属科室
7181|20878|所属科室|所属科室
4339|20909|所属科室|所属科室
1253|20868|所属科室|所属科室
232|20867|所属科室|所属科室
3648|20899|所属科室|所属科室
8133|20898|所属科室|所属科室
5684|20866|所属科室|所属科室
4223|20872|所属科室|所属科室
6099|20867|所属科室|所属科室
3748|20864|所属科室|所属科室
8440|20887|所属科室|所属科室
8746|20890|所属科室|所属科室
5475|20897|所属科室|所属科室
6063|20892|所属科室|所属科室
6627|20893|所属科室|所属科室
1158|20890|所属科室|所属科室
200|20887|所属科室|所属科室
6524|20899|所属科室|所属科室
2515|20907|所属科室|所属科室
2267|20899|所属科室|所属科室
6640|20904|所属科室|所属科室
272|20867|所属科室|所属科室
8710|20893|所属科室|所属科室
8073|20906|所属科室|所属科室
5257|20898|所属科室|所属科室
2758|20865|所属科室|所属科室
8782|20904|所属科室|所属科室
2519|20874|所属科室|所属科室
5686|20873|所属科室|所属科室
7578|20874|所属科室|所属科室
8768|20867|所属科室|所属科室
7471|20866|所属科室|所属科室
6291|20912|所属科室|所属科室
6789|20892|所属科室|所属科室
2926|20869|所属科室|所属科室
132|20874|所属科室|所属科室
6875|20872|所属科室|所属科室
2153|20867|所属科室|所属科室
147|20899|所属科室|所属科室
1349|20869|所属科室|所属科室
463|20867|所属科室|所属科室
8296|20869|所属科室|所属科室
619|20879|所属科室|所属科室
4043|20867|所属科室|所属科室
1419|20869|所属科室|所属科室
2224|20869|所属科室|所属科室
8240|20898|所属科室|所属科室
2917|20897|所属科室|所属科室
8772|20867|所属科室|所属科室
8018|20878|所属科室|所属科室
3993|20884|所属科室|所属科室
6211|20899|所属科室|所属科室
7751|20906|所属科室|所属科室
7479|20867|所属科室|所属科室
5575|20899|所属科室|所属科室
127|20892|所属科室|所属科室
5928|20890|所属科室|所属科室
2248|20897|所属科室|所属科室
6736|20893|所属科室|所属科室
818|20904|所属科室|所属科室
622|20879|所属科室|所属科室
6636|20884|所属科室|所属科室
1292|20869|所属科室|所属科室
8771|20897|所属科室|所属科室
5954|20897|所属科室|所属科室
7740|20906|所属科室|所属科室
8235|20898|所属科室|所属科室
4754|20898|所属科室|所属科室
8610|20867|所属科室|所属科室
5077|20862|所属科室|所属科室
2802|20907|所属科室|所属科室
8368|20887|所属科室|所属科室
8095|20897|所属科室|所属科室
448|20873|所属科室|所属科室
7182|20862|所属科室|所属科室
5089|20897|所属科室|所属科室
6924|20869|所属科室|所属科室
3441|20872|所属科室|所属科室
4098|20878|所属科室|所属科室
3235|20867|所属科室|所属科室
6614|20888|所属科室|所属科室
143|20892|所属科室|所属科室
4377|20873|所属科室|所属科室
2923|20865|所属科室|所属科室
2514|20904|所属科室|所属科室
1277|20868|所属科室|所属科室
8272|20869|所属科室|所属科室
1389|20869|所属科室|所属科室
6824|20885|所属科室|所属科室
7485|20865|所属科室|所属科室
8552|20897|所属科室|所属科室
5139|20887|所属科室|所属科室
1027|20874|所属科室|所属科室
2580|20899|所属科室|所属科室
3668|20895|所属科室|所属科室
522|20882|所属科室|所属科室
3673|20907|所属科室|所属科室
2086|20907|所属科室|所属科室
8099|20906|所属科室|所属科室
6387|20899|所属科室|所属科室
730|20908|所属科室|所属科室
316|20873|所属科室|所属科室
3545|20870|所属科室|所属科室
1172|20859|所属科室|所属科室
2782|20878|所属科室|所属科室
760|20865|所属科室|所属科室
3353|20893|所属科室|所属科室
4336|20908|所属科室|所属科室
5375|20887|所属科室|所属科室
5791|20907|所属科室|所属科室
3842|20907|所属科室|所属科室
3165|20912|所属科室|所属科室
4467|20872|所属科室|所属科室
6566|20887|所属科室|所属科室
6445|20908|所属科室|所属科室
1769|20873|所属科室|所属科室
6371|20882|所属科室|所属科室
2296|20897|所属科室|所属科室
2135|20893|所属科室|所属科室
3769|20872|所属科室|所属科室
4528|20899|所属科室|所属科室
1228|20895|所属科室|所属科室
6297|20878|所属科室|所属科室
8766|20907|所属科室|所属科室
6481|20874|所属科室|所属科室
4888|20862|所属科室|所属科室
283|20862|所属科室|所属科室
4030|20867|所属科室|所属科室
3938|20864|所属科室|所属科室
2510|20909|所属科室|所属科室
3366|20893|所属科室|所属科室
2082|20909|所属科室|所属科室
3194|20905|所属科室|所属科室
6628|20902|所属科室|所属科室
4401|20866|所属科室|所属科室
6892|20884|所属科室|所属科室
3071|20897|所属科室|所属科室
4031|20862|所属科室|所属科室
6860|20890|所属科室|所属科室
994|20874|所属科室|所属科室
3432|20872|所属科室|所属科室
3510|20867|所属科室|所属科室
7973|20897|所属科室|所属科室
8396|20906|所属科室|所属科室
194|20899|所属科室|所属科室
678|20864|所属科室|所属科室
5283|20892|所属科室|所属科室
7184|20906|所属科室|所属科室
7746|20906|所属科室|所属科室
4329|20904|所属科室|所属科室
4725|20897|所属科室|所属科室
1828|20865|所属科室|所属科室
2787|20908|所属科室|所属科室
7044|20887|所属科室|所属科室
1659|20862|所属科室|所属科室
3014|20867|所属科室|所属科室
288|20887|所属科室|所属科室
1244|20882|所属科室|所属科室
1305|20869|所属科室|所属科室
5511|20908|所属科室|所属科室
6115|20882|所属科室|所属科室
2398|20879|所属科室|所属科室
5310|20897|所属科室|所属科室
7194|20908|所属科室|所属科室
7736|20912|所属科室|所属科室
1430|20869|所属科室|所属科室
1683|20878|所属科室|所属科室
637|20879|所属科室|所属科室
8069|20897|所属科室|所属科室
6450|20897|所属科室|所属科室
4438|20887|所属科室|所属科室
6873|20866|所属科室|所属科室
1963|20907|所属科室|所属科室
6673|20869|所属科室|所属科室
1956|20907|所属科室|所属科室
4360|20865|所属科室|所属科室
7360|20906|所属科室|所属科室
8755|20865|所属科室|所属科室
1678|20878|所属科室|所属科室
3061|20864|所属科室|所属科室
6074|20867|所属科室|所属科室
6621|20866|所属科室|所属科室
1077|20865|所属科室|所属科室
6920|20887|所属科室|所属科室
7857|20906|所属科室|所属科室
8317|20906|所属科室|所属科室
1777|20872|所属科室|所属科室
5669|20912|所属科室|所属科室
6974|20908|所属科室|所属科室
1893|20865|所属科室|所属科室
2203|20912|所属科室|所属科室
5500|20865|所属科室|所属科室
285|20873|所属科室|所属科室
5936|20865|所属科室|所属科室
6723|20865|所属科室|所属科室
1874|20865|所属科室|所属科室
7363|20906|所属科室|所属科室
7218|20865|所属科室|所属科室
8233|20906|所属科室|所属科室
1791|20905|所属科室|所属科室
8190|20906|所属科室|所属科室
2418|20884|所属科室|所属科室
5414|20864|所属科室|所属科室
8301|20866|所属科室|所属科室
4625|20867|所属科室|所属科室
1365|20869|所属科室|所属科室
930|20912|所属科室|所属科室
787|20865|所属科室|所属科室
7975|20866|所属科室|所属科室
5882|20884|所属科室|所属科室
6344|20860|所属科室|所属科室
1646|20862|所属科室|所属科室
1625|20862|所属科室|所属科室
8142|20910|所属科室|所属科室
5025|20865|所属科室|所属科室
7031|20897|所属科室|所属科室
2040|20907|所属科室|所属科室
6528|20912|所属科室|所属科室
7274|20904|所属科室|所属科室
603|20873|所属科室|所属科室
1408|20908|所属科室|所属科室
4258|20912|所属科室|所属科室
3924|20862|所属科室|所属科室
8680|20878|所属科室|所属科室
7969|20897|所属科室|所属科室
2841|20895|所属科室|所属科室
8232|20882|所属科室|所属科室
1875|20865|所属科室|所属科室
6811|20897|所属科室|所属科室
2815|20904|所属科室|所属科室
2610|20908|所属科室|所属科室
4854|20890|所属科室|所属科室
662|20904|所属科室|所属科室
3546|20862|所属科室|所属科室
8375|20869|所属科室|所属科室
2819|20882|所属科室|所属科室
3720|20905|所属科室|所属科室
867|20910|所属科室|所属科室
3126|20912|所属科室|所属科室
5350|20860|所属科室|所属科室
2629|20897|所属科室|所属科室
5846|20872|所属科室|所属科室
8632|20906|所属科室|所属科室
8575|20862|所属科室|所属科室
4234|20865|所属科室|所属科室
6829|20897|所属科室|所属科室
7722|20898|所属科室|所属科室
3631|20908|所属科室|所属科室
8393|20906|所属科室|所属科室
813|20904|所属科室|所属科室
6014|20869|所属科室|所属科室
892|20904|所属科室|所属科室
7598|20906|所属科室|所属科室
3741|20864|所属科室|所属科室
4771|20895|所属科室|所属科室
6005|20893|所属科室|所属科室
7096|20878|所属科室|所属科室
3507|20867|所属科室|所属科室
526|20873|所属科室|所属科室
2665|20874|所属科室|所属科室
6959|20897|所属科室|所属科室
3468|20905|所属科室|所属科室
7188|20869|所属科室|所属科室
