:START_ID(disease)|:END_ID(disease)|type:STRING|name:STRING
964|5977|并发症|并发症
2534|40|并发症|并发症
8391|3154|并发症|并发症
1669|2275|并发症|并发症
7278|3752|并发症|并发症
6398|177|并发症|并发症
3991|462|并发症|并发症
6251|5527|并发症|并发症
7870|2539|并发症|并发症
2558|992|并发症|并发症
8631|1885|并发症|并发症
4417|752|并发症|并发症
2283|937|并发症|并发症
7266|156|并发症|并发症
1098|5977|并发症|并发症
90|5085|并发症|并发症
1359|1429|并发症|并发症
3390|5263|并发症|并发症
1575|2898|并发症|并发症
2055|4855|并发症|并发症
4314|3998|并发症|并发症
7852|138|并发症|并发症
3283|638|并发症|并发症
1129|3409|并发症|并发症
2390|1893|并发症|并发症
7738|5121|并发症|并发症
2594|1718|并发症|并发症
7361|1871|并发症|并发症
3227|4979|并发症|并发症
5324|532|并发症|并发症
7806|716|并发症|并发症
1160|3998|并发症|并发症
6729|2213|并发症|并发症
2839|6934|并发症|并发症
4578|4338|并发症|并发症
4621|5977|并发症|并发症
2353|1714|并发症|并发症
7393|2277|并发症|并发症
4873|8054|并发症|并发症
7242|2906|并发症|并发症
1276|1263|并发症|并发症
8262|770|并发症|并发症
1617|3300|并发症|并发症
4113|258|并发症|并发症
4204|3270|并发症|并发症
5290|6857|并发症|并发症
6170|1937|并发症|并发症
1872|8627|并发症|并发症
6925|4088|并发症|并发症
7325|1634|并发症|并发症
8691|2316|并发症|并发症
3839|716|并发症|并发症
900|779|并发症|并发症
4579|1780|并发症|并发症
4545|716|并发症|并发症
5641|167|并发症|并发症
8712|167|并发症|并发症
2139|716|并发症|并发症
993|2201|并发症|并发症
2398|3998|并发症|并发症
4165|180|并发症|并发症
6122|8518|并发症|并发症
6542|4832|并发症|并发症
1203|677|并发症|并发症
2113|2753|并发症|并发症
5383|7976|并发症|并发症
7841|933|并发症|并发症
1655|1316|并发症|并发症
7980|8178|并发症|并发症
6499|6713|并发症|并发症
3665|1346|并发症|并发症
3530|310|并发症|并发症
1923|1825|并发症|并发症
6111|2229|并发症|并发症
156|195|并发症|并发症
2666|3582|并发症|并发症
3625|1317|并发症|并发症
5417|2618|并发症|并发症
6789|2756|并发症|并发症
7119|469|并发症|并发症
1941|2967|并发症|并发症
7681|3379|并发症|并发症
7953|1224|并发症|并发症
1019|933|并发症|并发症
8542|2951|并发症|并发症
5685|3122|并发症|并发症
5653|939|并发症|并发症
6837|3861|并发症|并发症
3789|770|并发症|并发症
4135|4599|并发症|并发症
151|334|并发症|并发症
8120|186|并发症|并发症
8204|4832|并发症|并发症
6235|1835|并发症|并发症
1402|4756|并发症|并发症
750|800|并发症|并发症
7236|5977|并发症|并发症
2535|19|并发症|并发症
998|23|并发症|并发症
6115|170|并发症|并发症
6353|2898|并发症|并发症
6165|1325|并发症|并发症
4783|3340|并发症|并发症
2770|7071|并发症|并发症
4253|8387|并发症|并发症
4795|1107|并发症|并发症
3643|5779|并发症|并发症
863|25|并发症|并发症
6659|666|并发症|并发症
3767|312|并发症|并发症
5454|1667|并发症|并发症
7408|6441|并发症|并发症
8520|825|并发症|并发症
1155|716|并发症|并发症
458|6441|并发症|并发症
2458|6823|并发症|并发症
3776|2885|并发症|并发症
6591|138|并发症|并发症
2384|8779|并发症|并发症
2449|1090|并发症|并发症
4254|6823|并发症|并发症
1374|8711|并发症|并发症
7067|3269|并发症|并发症
481|2229|并发症|并发症
622|138|并发症|并发症
4278|1312|并发症|并发症
8478|4610|并发症|并发症
647|815|并发症|并发症
7638|8790|并发症|并发症
714|3037|并发症|并发症
5210|3273|并发症|并发症
6607|640|并发症|并发症
4293|8178|并发症|并发症
7819|3147|并发症|并发症
1248|167|并发症|并发症
5854|5140|并发症|并发症
1784|334|并发症|并发症
2734|1572|并发症|并发症
7162|2958|并发症|并发症
5699|7905|并发症|并发症
1624|1317|并发症|并发症
358|5533|并发症|并发症
2462|23|并发症|并发症
2834|2213|并发症|并发症
4392|8765|并发症|并发症
7062|3522|并发症|并发症
4645|4832|并发症|并发症
2680|4609|并发症|并发症
1606|27|并发症|并发症
54|40|并发症|并发症
2193|643|并发症|并发症
939|167|并发症|并发症
7140|4293|并发症|并发症
4688|25|并发症|并发症
4840|4|并发症|并发症
5846|4940|并发症|并发症
531|167|并发症|并发症
6345|551|并发症|并发症
6718|8489|并发症|并发症
5301|7856|并发症|并发症
3562|1346|并发症|并发症
7007|1114|并发症|并发症
6803|462|并发症|并发症
540|933|并发症|并发症
745|4855|并发症|并发症
8094|1789|并发症|并发症
5582|2935|并发症|并发症
5988|1631|并发症|并发症
3442|5562|并发症|并发症
757|1139|并发症|并发症
3648|8801|并发症|并发症
6945|341|并发症|并发症
139|3340|并发症|并发症
8687|7919|并发症|并发症
8052|716|并发症|并发症
1390|6934|并发症|并发症
4830|1833|并发症|并发症
6733|8801|并发症|并发症
2471|1212|并发症|并发症
5773|195|并发症|并发症
5372|4832|并发症|并发症
61|202|并发症|并发症
745|3998|并发症|并发症
4466|1317|并发症|并发症
7587|1358|并发症|并发症
8785|138|并发症|并发症
6593|4031|并发症|并发症
5132|4|并发症|并发症
205|141|并发症|并发症
2533|3970|并发症|并发症
7494|336|并发症|并发症
8468|2522|并发症|并发症
8334|832|并发症|并发症
8192|8178|并发症|并发症
2447|2419|并发症|并发症
4962|236|并发症|并发症
4914|4991|并发症|并发症
2581|5650|并发症|并发症
1466|1389|并发症|并发症
3893|603|并发症|并发症
6817|551|并发症|并发症
5504|1136|并发症|并发症
2673|8335|并发症|并发症
5885|3856|并发症|并发症
7547|1136|并发症|并发症
7636|5349|并发症|并发症
287|933|并发症|并发症
6465|3037|并发症|并发症
6484|311|并发症|并发症
8756|8779|并发症|并发症
7443|8335|并发症|并发症
8081|310|并发症|并发症
7690|6441|并发症|并发症
328|1228|并发症|并发症
132|142|并发症|并发症
5390|5977|并发症|并发症
7694|1885|并发症|并发症
1626|167|并发症|并发症
4433|3694|并发症|并发症
3874|1126|并发症|并发症
4365|170|并发症|并发症
2838|2282|并发症|并发症
8760|3811|并发症|并发症
328|382|并发症|并发症
7239|334|并发症|并发症
2003|7913|并发症|并发症
6228|6614|并发症|并发症
5972|1090|并发症|并发症
2966|3706|并发症|并发症
7290|8711|并发症|并发症
3186|2316|并发症|并发症
3153|1830|并发症|并发症
5797|4835|并发症|并发症
4375|272|并发症|并发症
7142|7454|并发症|并发症
1411|1419|并发症|并发症
8018|3972|并发症|并发症
357|4832|并发症|并发症
1826|1879|并发症|并发症
5283|2214|并发症|并发症
3027|1346|并发症|并发症
2908|770|并发症|并发症
193|8801|并发症|并发症
4587|4587|并发症|并发症
5017|770|并发症|并发症
5413|4293|并发症|并发症
3850|193|并发症|并发症
5573|704|并发症|并发症
8114|138|并发症|并发症
3949|4610|并发症|并发症
1273|230|并发症|并发症
8061|770|并发症|并发症
30|4201|并发症|并发症
5548|167|并发症|并发症
3941|310|并发症|并发症
4992|8178|并发症|并发症
5311|6441|并发症|并发症
4489|2028|并发症|并发症
4631|2894|并发症|并发症
8114|202|并发症|并发症
2737|167|并发症|并发症
4337|8801|并发症|并发症
4971|6562|并发症|并发症
6991|258|并发症|并发症
3378|1780|并发症|并发症
8242|5977|并发症|并发症
4506|194|并发症|并发症
1833|1892|并发症|并发症
492|33|并发症|并发症
2323|310|并发症|并发症
7169|8803|并发症|并发症
6902|3752|并发症|并发症
6845|6441|并发症|并发症
904|613|并发症|并发症
156|8801|并发症|并发症
1786|5434|并发症|并发症
7347|5802|并发症|并发症
7357|3752|并发症|并发症
2727|4954|并发症|并发症
1609|992|并发症|并发症
2039|7635|并发症|并发症
3765|3861|并发症|并发症
2579|8178|并发症|并发症
280|6614|并发症|并发症
1194|8779|并发症|并发症
484|677|并发症|并发症
3103|1842|并发症|并发症
5644|7517|并发症|并发症
2946|1747|并发症|并发症
5211|3071|并发症|并发症
5941|3113|并发症|并发症
2051|8287|并发症|并发症
6603|863|并发症|并发症
8017|311|并发症|并发症
1036|167|并发症|并发症
6728|5628|并发症|并发症
5884|21|并发症|并发症
213|3811|并发症|并发症
5088|107|并发症|并发症
4473|3053|并发症|并发症
8447|3781|并发症|并发症
3064|4508|并发症|并发症
1765|355|并发症|并发症
1185|8779|并发症|并发症
840|138|并发症|并发症
6095|335|并发症|并发症
6089|252|并发症|并发症
1943|2041|并发症|并发症
1656|8036|并发症|并发症
5328|8801|并发症|并发症
8017|373|并发症|并发症
8781|1871|并发症|并发症
85|151|并发症|并发症
2599|3963|并发症|并发症
3734|1135|并发症|并发症
3603|8801|并发症|并发症
7120|2315|并发症|并发症
834|825|并发症|并发症
1821|3522|并发症|并发症
6801|1824|并发症|并发症
7450|4729|并发症|并发症
1074|152|并发症|并发症
4680|8146|并发症|并发症
764|4015|并发症|并发症
8155|1748|并发症|并发症
326|4198|并发症|并发症
2927|3706|并发症|并发症
5611|4929|并发症|并发症
4736|195|并发症|并发症
1464|1444|并发症|并发症
4091|5977|并发症|并发症
5383|2766|并发症|并发症
8713|8711|并发症|并发症
5429|992|并发症|并发症
391|355|并发症|并发症
8110|8110|并发症|并发症
2808|6711|并发症|并发症
6913|2229|并发症|并发症
1326|1572|并发症|并发症
1768|40|并发症|并发症
5602|727|并发症|并发症
7591|3998|并发症|并发症
8533|2389|并发症|并发症
3450|1999|并发症|并发症
2293|5187|并发症|并发症
6055|3706|并发症|并发症
2485|608|并发症|并发症
30|8801|并发症|并发症
5500|1915|并发症|并发症
4910|180|并发症|并发症
492|60|并发症|并发症
617|815|并发症|并发症
778|1394|并发症|并发症
1494|984|并发症|并发症
8078|8801|并发症|并发症
3036|8369|并发症|并发症
3155|2655|并发症|并发症
6112|555|并发症|并发症
8463|617|并发症|并发症
8513|3366|并发症|并发症
4198|702|并发症|并发症
6520|33|并发症|并发症
2887|2141|并发症|并发症
7495|8387|并发症|并发症
223|167|并发症|并发症
4312|138|并发症|并发症
5884|203|并发症|并发症
1322|1523|并发症|并发症
2322|4367|并发症|并发症
5348|939|并发症|并发症
4258|894|并发症|并发症
1528|311|并发症|并发症
4691|2016|并发症|并发症
3435|2137|并发症|并发症
635|138|并发症|并发症
137|617|并发症|并发症
3492|3921|并发症|并发症
1537|1346|并发症|并发症
4058|8723|并发症|并发症
5857|6238|并发症|并发症
8772|1830|并发症|并发症
2862|2800|并发症|并发症
8279|8055|并发症|并发症
3481|2592|并发症|并发症
4306|6823|并发症|并发症
7146|937|并发症|并发症
1651|6115|并发症|并发症
7454|2522|并发症|并发症
2529|4363|并发症|并发症
139|21|并发症|并发症
8468|7743|并发症|并发症
5812|4012|并发症|并发症
1836|1135|并发症|并发症
7360|2310|并发症|并发症
2398|716|并发症|并发症
3767|258|并发症|并发症
5686|25|并发症|并发症
5730|4835|并发症|并发症
1997|4015|并发症|并发症
1032|1032|并发症|并发症
2054|2510|并发症|并发症
3417|2282|并发症|并发症
3629|3845|并发症|并发症
7502|894|并发症|并发症
7266|19|并发症|并发症
5276|799|并发症|并发症
4940|43|并发症|并发症
6620|5355|并发症|并发症
6493|125|并发症|并发症
4955|312|并发症|并发症
2663|33|并发症|并发症
5525|531|并发症|并发症
8807|937|并发症|并发症
1816|1830|并发症|并发症
5026|815|并发症|并发症
3456|1238|并发症|并发症
2031|8518|并发症|并发症
3168|7871|并发症|并发症
7515|310|并发症|并发症
7297|3998|并发症|并发症
1890|3207|并发症|并发症
176|23|并发症|并发症
3193|3522|并发症|并发症
226|335|并发症|并发症
582|551|并发症|并发症
1977|2390|并发症|并发症
2426|1135|并发症|并发症
5548|1543|并发症|并发症
8589|1135|并发症|并发症
5949|4832|并发症|并发症
3336|5977|并发症|并发症
6746|25|并发症|并发症
8427|30|并发症|并发症
2561|617|并发症|并发症
728|716|并发症|并发症
315|1279|并发症|并发症
1319|1330|并发症|并发症
78|4832|并发症|并发症
2874|3288|并发症|并发症
5420|933|并发症|并发症
7473|373|并发症|并发症
1187|2298|并发症|并发症
4230|2503|并发症|并发症
6876|3270|并发症|并发症
5217|4970|并发症|并发症
2432|5261|并发症|并发症
5665|4832|并发症|并发症
7261|1182|并发症|并发症
7688|820|并发症|并发症
3231|622|并发症|并发症
688|138|并发症|并发症
6935|195|并发症|并发症
4700|8779|并发症|并发症
5669|6934|并发症|并发症
634|618|并发症|并发症
676|625|并发症|并发症
4003|258|并发症|并发症
2611|2812|并发症|并发症
2140|619|并发症|并发症
4660|3977|并发症|并发症
7532|7901|并发症|并发症
3972|613|并发症|并发症
8622|2725|并发症|并发症
5288|6441|并发症|并发症
7724|4903|并发症|并发症
4806|3991|并发症|并发症
632|619|并发症|并发症
7532|23|并发症|并发症
2384|4033|并发症|并发症
5241|2662|并发症|并发症
5667|1317|并发症|并发症
4944|1631|并发症|并发症
4617|253|并发症|并发症
6594|6962|并发症|并发症
578|3005|并发症|并发症
4360|4159|并发症|并发症
1551|3823|并发症|并发症
4344|1834|并发症|并发症
4294|933|并发症|并发症
8028|5481|并发症|并发症
8776|933|并发症|并发症
2087|6477|并发症|并发症
4671|138|并发症|并发症
6314|311|并发症|并发症
7819|770|并发症|并发症
4018|809|并发症|并发症
8440|8440|并发症|并发症
498|528|并发症|并发症
5089|825|并发症|并发症
4505|6823|并发症|并发症
2695|2496|并发症|并发症
7670|5672|并发症|并发症
7019|7919|并发症|并发症
5831|2503|并发症|并发症
8343|4440|并发症|并发症
7511|1893|并发症|并发症
4151|2967|并发症|并发症
