creationdate:LONG|:START_ID(Person)|:END_ID(Post)
1319298068077|10995116279363|687195038119
1319240903781|13194139533646|687195038119
1319190446732|21990232556176|687195038206
1339164316354|19791209300650|962072945364
1339205745064|19791209300744|962072945370
1338555273483|17592186045196|962072945382
1317556289184|15393162789919|687195038452
1317454849304|15393162790399|687195038452
1317372695548|8796093022932|687195038457
1327840418413|2199023257093|824633991944
1328103016851|4398046511602|824633991944
1328227365470|4398046511608|824633991944
1327945745676|4398046511748|824633991944
1328291663739|4398046511934|824633991944
1328126773185|4398046512138|824633991944
1328401677143|4398046512273|824633991944
1328362507226|4398046512328|824633991944
1327914199176|4398046512405|824633991944
1328391127347|6597069766942|824633991944
1327900964633|6597069767362|824633991944
1328059995650|6597069767811|824633991944
1328404004297|6597069768167|824633991944
1327869463766|6597069768352|824633991944
1328230044447|8796093022932|824633991944
1328376687077|8796093023077|824633991944
1327907312334|8796093023209|824633991944
1328056176012|8796093023896|824633991944
1328241907042|10995116278803|824633991944
1328043034649|10995116279363|824633991944
1328313961021|13194139533646|824633991944
1328281016057|13194139534936|824633991944
1328022258505|15393162789008|824633991944
1328246093676|15393162789464|824633991944
1327938115881|15393162789919|824633991944
1328055927436|15393162790399|824633991944
1328272702478|17592186044794|824633991944
1327903850564|17592186045284|824633991944
1328215866749|17592186045695|824633991944
1328325890924|19791209300072|824633991944
1328208557764|19791209300191|824633991944
1327865723581|19791209300223|824633991944
1328349369523|19791209300508|824633991944
1328239723496|19791209300513|824633991944
1328129970228|19791209300812|824633991944
1327842843312|483|824633991946
1328352711557|808|824633991946
1328227398772|1180|824633991946
1328379741659|1448|824633991946
1327987150203|2199023256479|824633991946
1328323555700|2199023257093|824633991946
1328358941970|4398046511602|824633991946
1327890838971|4398046511608|824633991946
1328200265780|4398046511748|824633991946
1328332998369|4398046512138|824633991946
1328165009485|4398046512273|824633991946
1328019128217|4398046512328|824633991946
1328352329273|4398046512405|824633991946
1327977762222|6597069767362|824633991946
1328130716116|6597069767811|824633991946
1327897627602|6597069768167|824633991946
1328151618560|6597069768352|824633991946
1327821869428|8796093022932|824633991946
1328048315299|8796093023077|824633991946
1328148606309|8796093023209|824633991946
1327945313632|8796093023896|824633991946
1328404826321|10995116278803|824633991946
1327815121457|10995116279363|824633991946
1327855930951|13194139533646|824633991946
1327998857752|13194139534936|824633991946
1327825292601|15393162789008|824633991946
1328062180366|15393162789464|824633991946
1328231462916|15393162789919|824633991946
1327913562978|15393162790399|824633991946
1327971352471|17592186044794|824633991946
1327907206632|17592186045284|824633991946
1328114109572|17592186045695|824633991946
1328284473904|19791209300072|824633991946
1328171256542|19791209300191|824633991946
1327831349818|19791209300223|824633991946
1327976056380|19791209300508|824633991946
1328342940607|19791209300513|824633991946
1328345973047|19791209300812|824633991946
1328086752851|19791209300926|824633991946
1328176111834|19791209301580|824633991946
1327815063560|21990232555880|824633991946
1328043536301|21990232556176|824633991946
1327823180271|21990232556466|824633991946
1328164700390|21990232556610|824633991946
1327827555281|24189255812009|824633991946
1327824093499|26388279067029|824633991946
1323594643417|4398046512405|755914515240
1323744257605|6597069766942|755914515240
1323742853812|6597069767811|755914515240
1323711563215|6597069768167|755914515240
1323684103506|8796093023077|755914515240
1323365594171|8796093023802|755914515240
1323542112694|10995116277819|755914515240
1323444252958|10995116279024|755914515240
1323208150938|13194139533646|755914515240
1323317979992|13194139534432|755914515240
1323590351567|13194139534936|755914515240
1323575357687|15393162789919|755914515240
1307587238800|15393162789008|549756085050
1307367034744|15393162789464|549756085050
1307328720250|15393162789919|549756085050
1307287062498|15393162790399|549756085050
1307700307069|17592186044794|549756085050
1307589004646|17592186045284|549756085050
1307434402861|17592186045356|549756085050
1307248433778|17592186045695|549756085050
1305206982920|10995116278803|549756085064
1305042936177|10995116279024|549756085064
1305388747913|13194139533646|549756085064
1305239119608|13194139534432|549756085064
1305414581638|17592186044794|549756085064
1305193321475|17592186045284|549756085064
1305158592161|483|549756085071
1305409638694|699|549756085071
1305212769829|1448|549756085071
1304944327711|2199023256479|549756085071
1305481344706|4398046511602|549756085071
1304987853150|4398046511748|549756085071
1305458526258|4398046511851|549756085071
1305475999070|4398046511934|549756085071
1305492319415|4398046512008|549756085071
1305513149203|4398046512138|549756085071
1305399700845|4398046512328|549756085071
1305332831707|4398046512405|549756085071
1305367852500|6597069766942|549756085071
1305290329788|6597069768129|549756085071
1305017404919|6597069768352|549756085071
1305523133422|8796093022932|549756085071
1304956480620|8796093023209|549756085071
1305252863591|8796093023802|549756085071
1305452982823|8796093023896|549756085071
1305300842851|10995116279024|549756085071
1305251961845|13194139533646|549756085071
1305200730866|13194139534432|549756085071
1305064508825|17592186044794|549756085071
1305005222753|17592186045284|549756085071
1304945366253|483|549756085073
1305202915896|699|549756085073
1304932521862|1448|549756085073
1304956348508|2199023256479|549756085073
1305117405307|4398046511602|549756085073
1305098223684|4398046511748|549756085073
1305152300193|4398046511851|549756085073
1305290731931|4398046511934|549756085073
1305500010667|4398046512008|549756085073
1305465540224|4398046512138|549756085073
1304960426418|4398046512328|549756085073
1305044153764|4398046512405|549756085073
1305026938901|6597069766942|549756085073
1305259480482|6597069767362|549756085073
1304948528483|6597069768129|549756085073
1305197713117|6597069768352|549756085073
1305483893134|8796093022932|549756085073
1305005918705|8796093023209|549756085073
1305291862319|8796093023802|549756085073
1305377444900|8796093023896|549756085073
1305161178674|10995116278803|549756085073
1304951204471|10995116279024|549756085073
1305434930495|13194139533646|549756085073
1305136598924|13194139534432|549756085073
1305165316395|17592186044794|549756085073
1305515533984|17592186045284|549756085073
1305116458591|10995116277819|549756085103
1320198061173|4398046512008|687195038593
1322237013754|483|755914515343
1322198604379|699|755914515343
1321891425337|808|755914515343
1322303188668|1180|755914515343
1321937717144|1448|755914515343
1322158417459|2199023256031|755914515343
1321975754877|2199023256479|755914515343
1322294628647|4398046511602|755914515343
1322182337417|4398046511748|755914515343
1322014018604|4398046511851|755914515343
1322284345025|4398046512138|755914515343
1322032018619|4398046512328|755914515343
1322076654039|4398046512405|755914515343
1322248061960|6597069767811|755914515343
1322139271479|6597069768129|755914515343
1322080745122|6597069768167|755914515343
1321962834247|6597069768352|755914515343
1322297945040|8796093022932|755914515343
1322288525278|8796093023077|755914515343
1322074394409|8796093023209|755914515343
1322221677101|10995116277819|755914515343
1322129782532|10995116278803|755914515343
1321835265619|10995116279024|755914515343
1321900606760|13194139534432|755914515343
1322003192140|13194139534936|755914515343
1321820932886|15393162789008|755914515343
1322232560915|15393162789464|755914515343
1321787805367|15393162789919|755914515343
1321850870588|15393162790399|755914515343
1322034983186|17592186045196|755914515343
1322162772387|17592186045356|755914515343
1321876655554|17592186045695|755914515343
1321914456755|17592186045934|755914515343
1321921202202|19791209300072|755914515343
1321862969631|19791209300191|755914515343
1321966058238|19791209300223|755914515343
1321895668170|19791209300508|755914515343
1321838328395|19791209300744|755914515343
1322234171401|19791209300812|755914515343
1321856380370|19791209301580|755914515343
1322033251373|21990232556176|755914515343
1321736362861|21990232556610|755914515343
1322166642817|24189255812009|755914515343
1321737420563|24189255812253|755914515343
1321872020124|24189255812574|755914515343
1321944374065|6597069767811|755914515345
1345322224823|6597069767362|1030792422294
1316021134583|699|687195038646
1315966820685|808|687195038646
1316172932896|1180|687195038646
1315881972191|2199023256031|687195038646
1315611613978|2199023257093|687195038646
1315769426426|4398046511608|687195038646
1315671049406|4398046511748|687195038646
1315673725339|4398046512273|687195038646
1316183688709|4398046512328|687195038646
1316147285533|6597069766942|687195038646
1315902719435|6597069767362|687195038646
1315609960791|6597069767811|687195038646
1315624928849|6597069768129|687195038646
1315770644666|6597069768352|687195038646
1316180411044|8796093022932|687195038646
1316105719757|8796093023077|687195038646
1316135083200|8796093023209|687195038646
1315945512150|8796093023802|687195038646
1315706020208|8796093023896|687195038646
1315848779314|10995116278803|687195038646
1315730758689|10995116279363|687195038646
1316084779540|13194139533646|687195038646
1316143978670|13194139534432|687195038646
1316025959901|15393162789008|687195038646
1315692791422|15393162789464|687195038646
1316064446538|15393162790399|687195038646
1315651744484|17592186044794|687195038646
1315791045119|17592186045196|687195038646
1315751476308|17592186045356|687195038646
1316119345552|17592186045695|687195038646
1315782484901|19791209300191|687195038646
1316020844049|19791209300223|687195038646
1316114582587|19791209300508|687195038646
1315749753346|19791209300513|687195038646
1315929884424|19791209300744|687195038646
1316031980226|19791209300812|687195038646
1315988778691|19791209301580|687195038646
1315822684298|21990232556610|687195038646
1315922553367|483|687195038649
1315776650394|699|687195038649
1315964151000|808|687195038649
1315725000169|1180|687195038649
1316163634356|2199023256031|687195038649
1315623137080|2199023257093|687195038649
1315945981782|4398046511608|687195038649
1316085278742|4398046511748|687195038649
1315911303510|4398046512008|687195038649
1315748397356|4398046512273|687195038649
1315712320514|4398046512328|687195038649
1316082581638|6597069766942|687195038649
1315705777607|6597069767362|687195038649
1316156311280|6597069767811|687195038649
1316057938494|6597069768352|687195038649
1315741158239|8796093022932|687195038649
1315897280586|8796093023077|687195038649
1315923849795|8796093023209|687195038649
1315774032106|8796093023802|687195038649
1316109549897|8796093023896|687195038649
1315959704309|10995116278803|687195038649
1315828335044|10995116279363|687195038649
