creationdate:LONG|:START_ID(Comment)|:END_ID(Place)
1328675828672|824633889878|57
1330691964406|824633889879|51
1349308176162|1099511796824|96
1354026217128|1168231273561|49
1351214373302|1099511796826|70
1292425342994|343597552731|49
1353180039535|1168231273564|56
1349352655926|1099511796829|70
1351300009764|1099511796830|57
1343174041970|1030792320096|49
1342288781575|1030792320097|53
1348222824637|1099511796834|49
1313655665565|618475459683|82
1343242347582|1030792320100|49
1352374490487|1099511796837|70
1339793039822|962072843366|53
1324316143118|755914413159|57
1324097854040|755914413160|72
1343372379458|1030792320105|52
1304094596451|481036506218|1
1343416903116|1030792320107|71
1321869471584|755914413165|60
1328726291356|824633889902|57
1339356829836|962072843375|63
1339366219915|962072843376|49
1349567726330|1099511796849|57
1343908160289|1030792320114|30
1339430849538|962072843379|49
1343910113805|1030792320116|57
1348193460027|1099511796854|49
1353185628251|1168231273591|56
1348221288897|1099511796856|30
1306214533800|549755982970|51
1327402710651|824633889915|78
1350533674977|1099511796860|61
1349346441808|1099511796861|85
1351208659170|1099511796862|70
1352414582783|1099511796863|1
1306240393646|549755982976|51
1353263479020|1168231273601|56
1353309899479|1168231273602|49
1353319251792|1168231273603|49
1353199049735|1168231273604|56
1344861165883|1030792320134|71
1331897332912|893353366663|53
1353991755870|1168231273608|49
1331906715520|893353366666|57
1327344832205|824633889933|78
1341984132069|1030792320143|78
1341989708252|1030792320144|70
1327387295885|824633889937|78
1329823946099|824633889939|13
1329886383696|824633889940|53
1345013382936|1030792320149|56
1332735896124|893353366678|57
1353231497865|1168231273625|56
1332687764922|893353366684|66
1348209975213|1099511796894|49
1329768251647|824633889960|49
1343905122646|1030792320172|30
1329829614445|824633889968|57
1329879667798|824633889971|97
1349304735592|1099511796916|96
1296455297965|412317029560|53
1337901585713|962072843449|57
1319317913312|687194936506|57
1346177099991|1030792320187|71
1341973647908|1030792320188|78
1342006285315|1030792320189|57
1336628626685|962072843454|53
1324294225778|755914413247|57
1328431059171|824633889985|57
1335500057805|893353366722|77
1328437587595|824633889987|57
1315117964092|618475459781|82
1350529843592|1099511796934|61
1315148252499|618475459783|1
1345034932581|1030792320200|56
1337902995384|962072843465|57
1324068581506|755914413258|72
1321373947878|755914413259|57
1327352465681|824633889996|78
1315131925695|618475459789|57
1331945781229|893353366735|53
1317055364203|687194936528|13
1344844415685|1030792320210|71
1339827230772|962072843475|53
1332680216734|893353366741|57
1315928786495|687194936534|82
1323882811670|755914413272|49
1327345069220|824633890010|78
1343199293016|1030792320220|49
1321811636500|755914413279|60
1328684984054|824633890016|57
1351208400351|1099511796961|70
1339340958172|962072843490|63
1345090292586|1030792320228|56
1332736330436|893353366757|57
1327345215172|824633890022|78
1313656409290|618475459816|82
1337903037476|962072843497|25
1321817022480|755914413290|51
1348248585310|1099511796972|49
1339777950504|962072843502|53
1352372554190|1099511796976|70
1352469731922|1168231273713|1
1352469741951|1168231273714|82
1352509465901|1168231273715|1
1352510408285|1168231273716|53
1352571486959|1168231273717|52
1352529400448|1168231273718|77
1352509478242|1168231273719|71
1310089235506|618475459833|53
1317130185158|687194936570|13
1341057085915|962072843515|70
1341085751159|962072843516|50
1353242722892|1168231273725|56
1353299660725|1168231273726|97
1345013185406|1030792320255|56
1353246414087|1168231273728|72
1338202202484|962072843521|49
1353261032979|1168231273730|43
1345014230510|1030792320259|53
1335460790741|893353366791|77
1343222126592|1030792320264|49
1343240064423|1030792320265|49
1343250393734|1030792320267|53
1349592271821|1099511797004|57
1343222355094|1030792320269|70
1350542387655|1099511797006|61
1343222334033|1030792320271|51
1343236000712|1030792320272|53
1343226384376|1030792320273|51
1353186422042|1168231273747|56
1346152332332|1030792320276|71
1331389669532|893353366806|53
1339337677139|962072843543|63
1339344714073|962072843544|1
1339341354511|962072843545|57
1339358289455|962072843546|52
1339423225428|962072843547|7
1345063299561|1030792320284|56
1339789279958|962072843549|53
1349634411966|1099511797022|57
1310068190136|618475459872|53
1346530422245|1030792320289|59
1348165616047|1099511797026|49
1348198122689|1099511797027|53
1349570182456|1099511797028|57
1348165626477|1099511797029|57
1349589584254|1099511797030|77
1343869556737|1030792320295|30
1349621105760|1099511797032|96
1349628210849|1099511797033|57
1343904698349|1030792320298|52
1353992582015|1168231273771|49
1337911973357|962072843565|57
1315324969331|687194936622|53
1337913327442|962072843567|50
1343174164942|1030792320304|49
1321388367137|755914413364|57
1337990511736|962072843573|13
1337987385311|962072843574|53
1346561015865|1030792320311|59
1337976983190|962072843576|49
1336231283268|893353366842|50
1332685566803|893353366843|66
1332707394967|893353366844|5
1352497754832|1168231273789|1
1332705244426|893353366847|72
1350609448918|1099511797057|61
1339342947556|962072843586|63
1332695678401|893353366851|53
1332685654371|893353366853|1
1290910689782|343597552967|97
1336586211712|962072843592|27
1323861509682|755914413385|49
1349629482789|1099511797066|57
1328436675059|824633890123|57
1330716192612|824633890124|51
1292419666180|343597552973|49
1323875383307|755914413390|53
1349307900926|1099511797071|85
1323872013724|755914413392|97
1288406041253|274878076241|49
1336554001363|962072843602|53
1346571075594|1030792320340|59
1328701357833|824633890133|57
1353977406796|1168231273814|49
1341981872791|1030792320343|78
1310086388824|618475459928|53
1310124756679|618475459930|71
1322137482932|755914413403|53
1310088310690|618475459932|53
1351208255963|1099511797085|70
1349307638942|1099511797087|96
1332655514337|893353366881|57
1350529294066|1099511797090|61
1350529505508|1099511797091|57
1331890239769|893353366884|53
1350595626300|1099511797093|78
1350566296262|1099511797094|71
1350534536385|1099511797095|41
1344805927110|1030792320360|71
1317056818317|687194936681|13
1350544295480|1099511797098|48
1323917734866|755914413419|49
1324298939953|755914413420|12
1332672562259|893353366898|66
1354003681741|1168231273844|49
1349567868563|1099511797111|57
1332720267622|893353366904|66
1291256491494|343597553019|53
1291248820439|343597553020|97
1348189593370|1099511797118|49
1324097737730|755914413439|72
1332483118834|893353366914|52
1324166117574|755914413443|57
1329822186071|824633890184|72
1329870321134|824633890185|82
1331164638930|824633890186|70
1348249348238|1099511797132|49
1348281557521|1099511797133|78
1348318105767|1099511797134|52
1335463539617|893353366927|77
1352431740059|1168231273872|1
1352431750427|1168231273873|13
1348238798979|1099511797138|49
1352499803333|1168231273875|60
1330118277165|824633890197|53
1343312033065|1030792320406|52
1353188706815|1168231273879|56
1343353418973|1030792320408|51
1350544696139|1099511797145|61
1343316923235|1030792320410|49
1343399895685|1030792320411|57
1343405029375|1030792320414|57
1352414684569|1099511797151|1
1324300990664|755914413474|57
1342322894806|1030792320419|53
1342350689403|1030792320420|53
1342353359069|1030792320421|53
1342335244253|1030792320422|53
1342376915281|1030792320423|49
1342356141373|1030792320424|51
1342385741259|1030792320425|57
1342402047005|1030792320426|57
1327345503615|824633890219|78
1313636460852|618475460012|82
1342369204282|1030792320429|51
1317055557630|687194936751|13
1338544392936|962072843697|1
1324367212197|755914413490|57
1352391831395|1099511797171|70
1332680858517|893353366964|66
1332743449254|893353366965|60
1352445262242|1168231273910|70
1352395816904|1099511797177|105
1321447722809|755914413498|57
1332690757993|893353366972|57
1324315631021|755914413502|36
1324317739654|755914413503|82
1335463498847|893353366976|77
1324316054256|755914413505|57
1324372023087|755914413506|57
1324321722847|755914413507|53
1331134184989|824633890244|70
1335526619101|893353366981|77
1353986701715|1168231273927|49
1349340398829|1099511797193|96
1310157896651|618475460042|57
1349341574573|1099511797195|52
1349340427924|1099511797196|78
1349374948046|1099511797197|52
1344807043107|1030792320462|71
1349376619504|1099511797199|78
1353204524127|1168231273937|56
1353207014933|1168231273938|70
1349461347867|1099511797203|51
1349386166247|1099511797204|71
1349368757471|1099511797206|85
1315339578766|687194936791|53
1348171697615|1099511797208|49
1348172619842|1099511797209|49
1332555650687|893353367002|52
1322148529894|755914413531|53
1332672189438|893353367004|57
1352402810231|1099511797213|70
1352403038626|1099511797214|53
1332706002364|893353367007|53
1341990049242|1030792320480|78
1332686527583|893353367009|49
1329800284220|824633890275|57
1336307013644|893353367012|108
1339367389381|962072843750|63
1329803609997|824633890279|53
1348173091303|1099511797224|49
1336636416703|962072843753|7
1344804801012|1030792320490|71
1349353664920|1099511797227|96
1349355508338|1099511797228|1
1336704863544|962072843757|56
1348209536201|1099511797230|49
1310551584473|618475460080|57
1352341339623|1099511797233|70
1332479510252|893353367027|52
1321827743138|755914413556|60
1352355457331|1099511797237|78
1331108209273|824633890294|70
1330174555904|824633890296|53
1352349790543|1099511797243|70
1331899205519|893353367037|53
1331937762548|893353367038|57
1354006767461|1168231273983|49
1331936083203|893353367041|97
1346238401834|1030792320514|71
1345093952078|1030792320515|56
1331972198689|893353367044|71
1330201242926|824633890309|53
1331954580520|893353367047|53
1345057227492|1030792320520|56
1345015745799|1030792320522|56
1346541454550|1030792320523|59
1329832125024|824633890316|49
1352384679433|1099511797261|70
1329865881139|824633890318|82
1329865948228|824633890319|53
1345012827933|1030792320528|56
1345013525160|1030792320529|57
1329867326783|824633890322|78
1349346317796|1099511797267|96
1353951839184|1168231274004|108
1341134157990|962072843797|70
1345257977362|1030792321109|69
1349848177502|1099511797846|99
1351312576594|1099511797847|70
1351330528882|1099511797849|70
1342423844609|1030792321114|52
1351362273978|1099511797851|70
1351311273901|1099511797852|69
1351314603374|1099511797853|70
1351312431392|1099511797854|70
1351322490481|1099511797855|52
1349841512092|1099511797858|99
1349850933974|1099511797859|70
1345229531443|1030792321124|69
1351365931537|1099511797861|70
1349920850008|1099511797862|70
1349851337714|1099511797863|70
1351384851042|1099511797864|99
1349867693176|1099511797867|70
1349851260911|1099511797868|52
1351420361470|1099511797869|70
1351346270592|1099511797871|70
1351431412314|1099511797872|70
1351365118981|1099511797873|70
1342479792961|1030792321138|52
1351378161586|1099511797875|82
1351399716387|1099511797877|70
1351347428826|1099511797878|99
1342417383140|1030792321143|52
1351392706506|1099511797880|69
1351438954082|1099511797881|70
1351321255177|1099511797882|70
1351350453812|1099511797883|99
1351397082121|1099511797884|69
1349816585036|1099511797888|99
1349894975283|1099511797889|52
1349936685260|1099511797891|99
1349970958117|1099511797892|52
1349822699492|1099511797894|70
1338681284670|962072844424|70
1349938831265|1099511797897|70
1336175131456|893353367695|25
1345224089169|1030792321168|69
1342465699739|1030792321179|52
1327930393262|824633890973|92
1312659649477|618475460766|52
1310832052725|618475460767|93
1310832588495|618475460768|59
1328177513538|824633890978|55
1345699788187|1030792321187|105
1345709201135|1030792321188|49
1323776822823|755914414245|37
1323817549344|755914414246|63
1341029644326|962072844456|99
1350826965324|1099511797929|79
1344362132856|1030792321194|72
1345711900278|1030792321195|79
1341044126937|962072844460|99
1342448443177|1030792321197|25
1327925661049|824633890991|92
1317684985282|687194937521|77
1344582783905|1030792321202|58
1349784249493|1099511797939|49
1317673334274|687194937524|50
1335172429359|893353367733|83
1344634176908|1030792321206|58
1343576829758|1030792321207|54
1349862892645|1099511797946|1
1340298480074|962072844475|77
1330202670314|824633891005|50
1349796020656|1099511797950|53
1344375392165|1030792321215|72
1349816148474|1099511797952|102
1349791241630|1099511797953|54
1349798252596|1099511797954|71
1353956075741|1168231274691|56
1334115392232|893353367749|79
1334064659144|893353367750|69
1334109195570|893353367751|81
1349739014801|1099511797960|110
1340306094465|962072844490|53
1338214783097|962072844492|61
1349805363468|1099511797965|110
1334127072611|893353367759|9
1334175194056|893353367760|84
1334042945482|893353367761|89
1344581155446|1030792321234|58
1334159001790|893353367763|44
1337902807607|962072844500|72
1334128439843|893353367765|63
1345671597430|1030792321239|72
1324189472075|755914414298|52
1344815595449|1030792321243|105
1352604576165|1168231274717|97
1325080186516|755914414302|69
1331923623135|893353367778|72
1325062783068|755914414307|69
1339529203459|962072844516|101
1337805104120|962072844517|49
1330165561218|824633891047|84
1337775197265|962072844520|100
1335051001192|893353367785|68
1337803827579|962072844522|81
1337823920112|962072844523|1
1349311562044|1099511797998|68
1347744086282|1099511797999|76
1333366988205|893353367793|1
1349356201555|1099511798002|97
1352057320105|1099511798003|55
1338163190623|962072844532|61
1347755652033|1099511798005|84
1349312139950|1099511798007|51
