:START_ID(disease)|:END_ID(treatment_plan)|type:STRING|name:STRING
2574|44325|治疗方法|治疗方法
7686|44159|治疗方法|治疗方法
591|44535|治疗方法|治疗方法
6808|44466|治疗方法|治疗方法
7459|44466|治疗方法|治疗方法
5063|44325|治疗方法|治疗方法
3716|44535|治疗方法|治疗方法
6494|44325|治疗方法|治疗方法
1456|44466|治疗方法|治疗方法
4795|44494|治疗方法|治疗方法
1302|44535|治疗方法|治疗方法
5238|44325|治疗方法|治疗方法
3130|44466|治疗方法|治疗方法
825|44466|治疗方法|治疗方法
7154|44159|治疗方法|治疗方法
2638|44325|治疗方法|治疗方法
8303|44226|治疗方法|治疗方法
2344|44466|治疗方法|治疗方法
6688|44325|治疗方法|治疗方法
8267|44325|治疗方法|治疗方法
5576|44535|治疗方法|治疗方法
5149|44466|治疗方法|治疗方法
6075|44466|治疗方法|治疗方法
3992|44466|治疗方法|治疗方法
2189|44325|治疗方法|治疗方法
3147|44466|治疗方法|治疗方法
6109|44466|治疗方法|治疗方法
8017|44466|治疗方法|治疗方法
5940|44535|治疗方法|治疗方法
4559|44494|治疗方法|治疗方法
6046|44466|治疗方法|治疗方法
1412|44325|治疗方法|治疗方法
6573|44325|治疗方法|治疗方法
5606|44535|治疗方法|治疗方法
774|44325|治疗方法|治疗方法
3894|44159|治疗方法|治疗方法
8335|44159|治疗方法|治疗方法
1249|44494|治疗方法|治疗方法
7420|44466|治疗方法|治疗方法
107|44325|治疗方法|治疗方法
7305|44325|治疗方法|治疗方法
3093|44159|治疗方法|治疗方法
786|44535|治疗方法|治疗方法
7360|44325|治疗方法|治疗方法
8459|44460|治疗方法|治疗方法
5946|44535|治疗方法|治疗方法
5838|44466|治疗方法|治疗方法
8145|44466|治疗方法|治疗方法
7173|44227|治疗方法|治疗方法
1631|44466|治疗方法|治疗方法
6089|44466|治疗方法|治疗方法
546|44466|治疗方法|治疗方法
4140|44466|治疗方法|治疗方法
5796|44535|治疗方法|治疗方法
2905|44466|治疗方法|治疗方法
3532|44257|治疗方法|治疗方法
8038|44466|治疗方法|治疗方法
1435|44535|治疗方法|治疗方法
5326|44159|治疗方法|治疗方法
5606|44186|治疗方法|治疗方法
5423|44466|治疗方法|治疗方法
7920|44494|治疗方法|治疗方法
6720|44466|治疗方法|治疗方法
7336|44226|治疗方法|治疗方法
3047|44325|治疗方法|治疗方法
2222|44466|治疗方法|治疗方法
200|44325|治疗方法|治疗方法
3110|44466|治疗方法|治疗方法
7877|44494|治疗方法|治疗方法
7141|44466|治疗方法|治疗方法
29|44466|治疗方法|治疗方法
651|44159|治疗方法|治疗方法
4275|44466|治疗方法|治疗方法
863|44325|治疗方法|治疗方法
7929|44466|治疗方法|治疗方法
2361|44535|治疗方法|治疗方法
3194|44535|治疗方法|治疗方法
6047|44325|治疗方法|治疗方法
1137|44325|治疗方法|治疗方法
6930|44325|治疗方法|治疗方法
2925|44466|治疗方法|治疗方法
4698|44325|治疗方法|治疗方法
1208|44325|治疗方法|治疗方法
1052|44466|治疗方法|治疗方法
2917|44325|治疗方法|治疗方法
5250|44466|治疗方法|治疗方法
3220|44466|治疗方法|治疗方法
8401|44466|治疗方法|治疗方法
4168|44535|治疗方法|治疗方法
767|44226|治疗方法|治疗方法
248|44466|治疗方法|治疗方法
8758|44535|治疗方法|治疗方法
7435|44466|治疗方法|治疗方法
5878|44316|治疗方法|治疗方法
1153|44325|治疗方法|治疗方法
7969|44325|治疗方法|治疗方法
5772|44466|治疗方法|治疗方法
7316|44325|治疗方法|治疗方法
2827|44325|治疗方法|治疗方法
4748|44466|治疗方法|治疗方法
6288|44325|治疗方法|治疗方法
936|44325|治疗方法|治疗方法
2803|44466|治疗方法|治疗方法
1419|44325|治疗方法|治疗方法
5306|44535|治疗方法|治疗方法
6577|44466|治疗方法|治疗方法
5726|44466|治疗方法|治疗方法
831|44159|治疗方法|治疗方法
529|44535|治疗方法|治疗方法
5285|44466|治疗方法|治疗方法
1646|44325|治疗方法|治疗方法
4566|44159|治疗方法|治疗方法
5738|44159|治疗方法|治疗方法
678|44159|治疗方法|治疗方法
3622|44142|治疗方法|治疗方法
1175|44159|治疗方法|治疗方法
4217|44535|治疗方法|治疗方法
1190|44466|治疗方法|治疗方法
6139|44494|治疗方法|治疗方法
7829|44325|治疗方法|治疗方法
510|44466|治疗方法|治疗方法
3111|44325|治疗方法|治疗方法
7842|44466|治疗方法|治疗方法
6572|44257|治疗方法|治疗方法
7075|44325|治疗方法|治疗方法
7634|44494|治疗方法|治疗方法
2996|44535|治疗方法|治疗方法
7634|44466|治疗方法|治疗方法
4903|44509|治疗方法|治疗方法
5248|44159|治疗方法|治疗方法
1978|44466|治疗方法|治疗方法
8614|44159|治疗方法|治疗方法
4172|44159|治疗方法|治疗方法
2831|44535|治疗方法|治疗方法
6920|44466|治疗方法|治疗方法
4905|44535|治疗方法|治疗方法
4739|44257|治疗方法|治疗方法
5399|44325|治疗方法|治疗方法
2156|44325|治疗方法|治疗方法
5092|44466|治疗方法|治疗方法
1792|44325|治疗方法|治疗方法
6413|44535|治疗方法|治疗方法
8148|44466|治疗方法|治疗方法
6895|44466|治疗方法|治疗方法
1574|44535|治疗方法|治疗方法
341|44159|治疗方法|治疗方法
5377|44535|治疗方法|治疗方法
4373|44494|治疗方法|治疗方法
4009|44535|治疗方法|治疗方法
1264|44325|治疗方法|治疗方法
6116|44325|治疗方法|治疗方法
7839|44159|治疗方法|治疗方法
6924|44325|治疗方法|治疗方法
3297|44535|治疗方法|治疗方法
1441|44159|治疗方法|治疗方法
3024|44466|治疗方法|治疗方法
3380|44325|治疗方法|治疗方法
1438|44159|治疗方法|治疗方法
7072|44535|治疗方法|治疗方法
5539|44413|治疗方法|治疗方法
6669|44159|治疗方法|治疗方法
7676|44325|治疗方法|治疗方法
6094|44466|治疗方法|治疗方法
610|44159|治疗方法|治疗方法
6267|44535|治疗方法|治疗方法
1073|44466|治疗方法|治疗方法
5238|44466|治疗方法|治疗方法
369|44535|治疗方法|治疗方法
7380|44466|治疗方法|治疗方法
4191|44535|治疗方法|治疗方法
3557|44466|治疗方法|治疗方法
1335|44535|治疗方法|治疗方法
4877|44257|治疗方法|治疗方法
6006|44159|治疗方法|治疗方法
3840|44227|治疗方法|治疗方法
1398|44325|治疗方法|治疗方法
7659|44325|治疗方法|治疗方法
1220|44466|治疗方法|治疗方法
6737|44466|治疗方法|治疗方法
1033|44535|治疗方法|治疗方法
3602|44325|治疗方法|治疗方法
6507|44325|治疗方法|治疗方法
1139|44159|治疗方法|治疗方法
3793|44466|治疗方法|治疗方法
5287|44325|治疗方法|治疗方法
5244|44325|治疗方法|治疗方法
2747|44159|治疗方法|治疗方法
8303|44466|治疗方法|治疗方法
4650|44466|治疗方法|治疗方法
807|44466|治疗方法|治疗方法
5363|44397|治疗方法|治疗方法
5958|44325|治疗方法|治疗方法
4212|44466|治疗方法|治疗方法
5521|44325|治疗方法|治疗方法
8679|44325|治疗方法|治疗方法
518|44535|治疗方法|治疗方法
4600|44325|治疗方法|治疗方法
4956|44535|治疗方法|治疗方法
7548|44325|治疗方法|治疗方法
1082|44325|治疗方法|治疗方法
7956|44325|治疗方法|治疗方法
8001|44325|治疗方法|治疗方法
1321|44535|治疗方法|治疗方法
8541|44466|治疗方法|治疗方法
7441|44325|治疗方法|治疗方法
1880|44325|治疗方法|治疗方法
1529|44535|治疗方法|治疗方法
2654|44325|治疗方法|治疗方法
4581|44535|治疗方法|治疗方法
7340|44325|治疗方法|治疗方法
100|44257|治疗方法|治疗方法
4262|44466|治疗方法|治疗方法
8597|44325|治疗方法|治疗方法
6456|44325|治疗方法|治疗方法
1709|44159|治疗方法|治疗方法
5929|44466|治疗方法|治疗方法
8351|44466|治疗方法|治疗方法
3993|44466|治疗方法|治疗方法
1787|44325|治疗方法|治疗方法
3351|44466|治疗方法|治疗方法
3253|44257|治疗方法|治疗方法
1464|44325|治疗方法|治疗方法
3768|44325|治疗方法|治疗方法
3648|44159|治疗方法|治疗方法
3375|44466|治疗方法|治疗方法
2606|44325|治疗方法|治疗方法
6503|44153|治疗方法|治疗方法
7860|44159|治疗方法|治疗方法
4502|44466|治疗方法|治疗方法
1041|44159|治疗方法|治疗方法
5115|44159|治疗方法|治疗方法
576|44325|治疗方法|治疗方法
836|44466|治疗方法|治疗方法
3435|44466|治疗方法|治疗方法
567|44466|治疗方法|治疗方法
3624|44466|治疗方法|治疗方法
6566|44466|治疗方法|治疗方法
6890|44325|治疗方法|治疗方法
7333|44325|治疗方法|治疗方法
3867|44325|治疗方法|治疗方法
2612|44466|治疗方法|治疗方法
7554|44325|治疗方法|治疗方法
3252|44535|治疗方法|治疗方法
1782|44325|治疗方法|治疗方法
6544|44320|治疗方法|治疗方法
3101|44466|治疗方法|治疗方法
772|44325|治疗方法|治疗方法
7207|44159|治疗方法|治疗方法
660|44535|治疗方法|治疗方法
2373|44494|治疗方法|治疗方法
4476|44466|治疗方法|治疗方法
7107|44466|治疗方法|治疗方法
2019|44535|治疗方法|治疗方法
8231|44330|治疗方法|治疗方法
6880|44466|治疗方法|治疗方法
5839|44193|治疗方法|治疗方法
6235|44159|治疗方法|治疗方法
5254|44153|治疗方法|治疗方法
4435|44466|治疗方法|治疗方法
8792|44325|治疗方法|治疗方法
5188|44466|治疗方法|治疗方法
3387|44325|治疗方法|治疗方法
809|44466|治疗方法|治疗方法
1863|44325|治疗方法|治疗方法
2266|44535|治疗方法|治疗方法
127|44288|治疗方法|治疗方法
6922|44325|治疗方法|治疗方法
1224|44535|治疗方法|治疗方法
7939|44466|治疗方法|治疗方法
8399|44655|治疗方法|治疗方法
1211|44535|治疗方法|治疗方法
3407|44325|治疗方法|治疗方法
2914|44535|治疗方法|治疗方法
5363|44325|治疗方法|治疗方法
1145|44325|治疗方法|治疗方法
7858|44159|治疗方法|治疗方法
6130|44535|治疗方法|治疗方法
895|44325|治疗方法|治疗方法
1359|44535|治疗方法|治疗方法
7000|44466|治疗方法|治疗方法
5945|44325|治疗方法|治疗方法
6175|44494|治疗方法|治疗方法
898|44466|治疗方法|治疗方法
5188|44325|治疗方法|治疗方法
7898|44466|治疗方法|治疗方法
1611|44325|治疗方法|治疗方法
155|44365|治疗方法|治疗方法
4547|44466|治疗方法|治疗方法
1195|44325|治疗方法|治疗方法
4019|44466|治疗方法|治疗方法
724|44466|治疗方法|治疗方法
5676|44494|治疗方法|治疗方法
1025|44466|治疗方法|治疗方法
7055|44325|治疗方法|治疗方法
2301|44159|治疗方法|治疗方法
964|44466|治疗方法|治疗方法
6747|44320|治疗方法|治疗方法
6343|44466|治疗方法|治疗方法
5634|44257|治疗方法|治疗方法
1418|44535|治疗方法|治疗方法
182|44203|治疗方法|治疗方法
8743|44159|治疗方法|治疗方法
5398|44535|治疗方法|治疗方法
7238|44227|治疗方法|治疗方法
6641|44257|治疗方法|治疗方法
640|44325|治疗方法|治疗方法
2779|44466|治疗方法|治疗方法
6962|44159|治疗方法|治疗方法
6095|44325|治疗方法|治疗方法
646|44576|治疗方法|治疗方法
2345|44535|治疗方法|治疗方法
6762|44466|治疗方法|治疗方法
7085|44325|治疗方法|治疗方法
3830|44466|治疗方法|治疗方法
2063|44227|治疗方法|治疗方法
3137|44466|治疗方法|治疗方法
2699|44325|治疗方法|治疗方法
4436|44257|治疗方法|治疗方法
2633|44325|治疗方法|治疗方法
1970|44159|治疗方法|治疗方法
5846|44159|治疗方法|治疗方法
6018|44535|治疗方法|治疗方法
5017|44397|治疗方法|治疗方法
2354|44325|治疗方法|治疗方法
6167|44325|治疗方法|治疗方法
2345|44466|治疗方法|治疗方法
8160|44535|治疗方法|治疗方法
6912|44325|治疗方法|治疗方法
135|44325|治疗方法|治疗方法
967|44466|治疗方法|治疗方法
1218|44325|治疗方法|治疗方法
3556|44466|治疗方法|治疗方法
3855|44159|治疗方法|治疗方法
860|44466|治疗方法|治疗方法
7896|44466|治疗方法|治疗方法
7323|44325|治疗方法|治疗方法
2435|44466|治疗方法|治疗方法
6646|44466|治疗方法|治疗方法
2558|44535|治疗方法|治疗方法
8621|44325|治疗方法|治疗方法
3369|44466|治疗方法|治疗方法
3870|44278|治疗方法|治疗方法
5558|44397|治疗方法|治疗方法
3738|44257|治疗方法|治疗方法
3677|44159|治疗方法|治疗方法
6611|44325|治疗方法|治疗方法
4127|44257|治疗方法|治疗方法
1876|44466|治疗方法|治疗方法
1411|44535|治疗方法|治疗方法
7449|44523|治疗方法|治疗方法
439|44325|治疗方法|治疗方法
3528|44325|治疗方法|治疗方法
174|44466|治疗方法|治疗方法
7011|44325|治疗方法|治疗方法
4666|44494|治疗方法|治疗方法
5790|44466|治疗方法|治疗方法
1543|44325|治疗方法|治疗方法
4100|44535|治疗方法|治疗方法
6651|44325|治疗方法|治疗方法
4202|44535|治疗方法|治疗方法
5890|44159|治疗方法|治疗方法
810|44325|治疗方法|治疗方法
5282|44257|治疗方法|治疗方法
7111|44159|治疗方法|治疗方法
5730|44325|治疗方法|治疗方法
1163|44466|治疗方法|治疗方法
1778|44535|治疗方法|治疗方法
3876|44257|治疗方法|治疗方法
7042|44325|治疗方法|治疗方法
8204|44466|治疗方法|治疗方法
4288|44257|治疗方法|治疗方法
3676|44159|治疗方法|治疗方法
5442|44466|治疗方法|治疗方法
1951|44257|治疗方法|治疗方法
5205|44517|治疗方法|治疗方法
3844|44325|治疗方法|治疗方法
6150|44466|治疗方法|治疗方法
6612|44582|治疗方法|治疗方法
3562|44494|治疗方法|治疗方法
500|44159|治疗方法|治疗方法
3580|44535|治疗方法|治疗方法
481|44325|治疗方法|治疗方法
6428|44466|治疗方法|治疗方法
7845|44159|治疗方法|治疗方法
1105|44535|治疗方法|治疗方法
7704|44494|治疗方法|治疗方法
5022|44325|治疗方法|治疗方法
7035|44466|治疗方法|治疗方法
1607|44325|治疗方法|治疗方法
6698|44535|治疗方法|治疗方法
4998|44466|治疗方法|治疗方法
1600|44576|治疗方法|治疗方法
8736|44227|治疗方法|治疗方法
7720|44325|治疗方法|治疗方法
1645|44325|治疗方法|治疗方法
2534|44466|治疗方法|治疗方法
4307|44257|治疗方法|治疗方法
8436|44325|治疗方法|治疗方法
5617|44159|治疗方法|治疗方法
1043|44535|治疗方法|治疗方法
5565|44257|治疗方法|治疗方法
6480|44325|治疗方法|治疗方法
5449|44325|治疗方法|治疗方法
1346|44535|治疗方法|治疗方法
2547|44325|治疗方法|治疗方法
431|44535|治疗方法|治疗方法
8124|44159|治疗方法|治疗方法
297|44535|治疗方法|治疗方法
4965|44325|治疗方法|治疗方法
2163|44325|治疗方法|治疗方法
2486|44466|治疗方法|治疗方法
3755|44466|治疗方法|治疗方法
792|44325|治疗方法|治疗方法
2201|44325|治疗方法|治疗方法
1722|44466|治疗方法|治疗方法
4483|44466|治疗方法|治疗方法
3702|44325|治疗方法|治疗方法
8717|44466|治疗方法|治疗方法
6295|44257|治疗方法|治疗方法
3076|44466|治疗方法|治疗方法
8187|44325|治疗方法|治疗方法
1728|44227|治疗方法|治疗方法
2017|44535|治疗方法|治疗方法
5108|44159|治疗方法|治疗方法
2672|44466|治疗方法|治疗方法
1873|44159|治疗方法|治疗方法
3673|44325|治疗方法|治疗方法
5435|44159|治疗方法|治疗方法
3586|44159|治疗方法|治疗方法
7430|44159|治疗方法|治疗方法
8249|44466|治疗方法|治疗方法
6797|44159|治疗方法|治疗方法
6187|44535|治疗方法|治疗方法
3221|44466|治疗方法|治疗方法
7193|44325|治疗方法|治疗方法
754|44466|治疗方法|治疗方法
1331|44159|治疗方法|治疗方法
923|44466|治疗方法|治疗方法
2808|44466|治疗方法|治疗方法
6355|44466|治疗方法|治疗方法
4506|44466|治疗方法|治疗方法
