creationdate:LONG|:START_ID(Post)|:END_ID(Place)
1329729401718|824633898589|83
1329729402718|824633898590|83
1329729403718|824633898591|83
1294717718508|412317038193|26
1294717719508|412317038194|83
1294717720508|412317038195|83
1294717721508|412317038196|83
1294717722508|412317038197|83
1294717723508|412317038198|83
1294717724508|412317038199|83
1294717725508|412317038200|83
1294717726508|412317038201|83
1294717727508|412317038202|83
1294717728508|412317038203|83
1294717729508|412317038204|83
1294717730508|412317038205|83
1338613659978|962072852094|75
1338613661978|962072852096|54
1338613662978|962072852097|83
1338613663978|962072852098|83
1311230242579|618475468419|83
1311230243579|618475468420|83
1311230244579|618475468421|83
1311230245579|618475468422|45
1311230247579|618475468424|83
1311230248579|618475468425|83
1311230249579|618475468426|83
1311230250579|618475468427|83
1311230252579|618475468429|83
1311230253579|618475468430|83
1311230254579|618475468431|83
1311230255579|618475468432|83
1311230256579|618475468433|83
1311230257579|618475468434|83
1311230258579|618475468435|83
1353781638928|1168231282325|83
1353781639928|1168231282326|83
1353781640928|1168231282327|30
1353781641928|1168231282328|83
1341908802146|1030792328857|83
1341908803146|1030792328858|83
1341908804146|1030792328859|83
1341908805146|1030792328860|83
1341908806146|1030792328861|83
1341908807146|1030792328862|83
1341908808146|1030792328863|83
1341908809146|1030792328864|83
1341908810146|1030792328865|83
1341908811146|1030792328866|83
1341908812146|1030792328867|83
1341908813146|1030792328868|83
1341908814146|1030792328869|83
1309699332812|549755991718|83
1309699334812|549755991720|83
1309699335812|549755991721|83
1309699336812|549755991722|83
1309699337812|549755991723|83
1309699338812|549755991724|83
1309699339812|549755991725|83
1309699340812|549755991726|83
1309699341812|549755991727|83
1309699342812|549755991728|83
1309699343812|549755991729|83
1326117315338|824633898674|83
1326117316338|824633898675|83
1326117318338|824633898677|83
1326117320338|824633898679|83
1326117321338|824633898680|83
1326117322338|824633898681|83
1326117323338|824633898682|83
1326117324338|824633898683|83
1326117325338|824633898684|83
1326117326338|824633898685|83
1326117327338|824633898686|83
1326117328338|824633898687|83
1326117329338|824633898688|83
1333610116838|893353375425|83
1312706872462|618475468482|83
1312706873462|618475468483|83
1312706874462|618475468484|83
1312706875462|618475468485|83
1312706876462|618475468486|83
1289119805633|343597561543|83
1289119806633|343597561544|83
1289119807633|343597561545|83
1289119808633|343597561546|83
1289119809633|343597561547|83
1289119810633|343597561548|83
1289119811633|343597561549|83
1289119812633|343597561550|83
1289119813633|343597561551|83
1289119814633|343597561552|83
1289119815633|343597561553|83
1289119816633|343597561554|83
1289119817633|343597561555|83
1330256915846|824633898708|83
1330256916846|824633898709|83
1330256917846|824633898710|83
1330256918846|824633898711|83
1330256919846|824633898712|83
1328076682492|824633898713|83
1328076683492|824633898714|83
1328076684492|824633898715|83
1328076685492|824633898716|83
1328076686492|824633898717|83
1328076687492|824633898718|83
1328076688492|824633898719|83
1328076689492|824633898720|83
1328076691492|824633898722|83
1328076692492|824633898723|83
1328076694492|824633898725|83
1328076695492|824633898726|83
1351558029130|1099511805671|83
1351558030130|1099511805672|83
1351558031130|1099511805673|83
1335503332780|893353375466|83
1335503333780|893353375467|83
1335503334780|893353375468|83
1335503335780|893353375469|83
1335503336780|893353375470|83
1335503337780|893353375471|83
1335503338780|893353375472|83
1335503339780|893353375473|83
1335503340780|893353375474|83
1335503342780|893353375476|83
1335503343780|893353375477|83
1335503344780|893353375478|83
1335503345780|893353375479|83
1335503346780|893353375480|83
1335503347780|893353375481|83
1335503348780|893353375482|83
1335503349780|893353375483|83
1335503350780|893353375484|83
1305651847739|549755991805|83
1305651848739|549755991806|83
1305651849739|549755991807|83
1305651850739|549755991808|98
1305651851739|549755991809|100
1305651852739|549755991810|83
1305651853739|549755991811|83
1305651855739|549755991813|104
1305651856739|549755991814|83
1305651857739|549755991815|83
1305651858739|549755991816|83
1305651859739|549755991817|83
1305651860739|549755991818|83
1297586257573|412317038347|83
1297586258573|412317038348|83
1297586259573|412317038349|83
1297586260573|412317038350|83
1297586261573|412317038351|83
1297586262573|412317038352|83
1297586263573|412317038353|83
1297586264573|412317038354|83
1297586265573|412317038355|83
1297586266573|412317038356|83
1297586267573|412317038357|83
1297586269573|412317038359|83
1297586270573|412317038360|83
1297586271573|412317038361|83
1297586272573|412317038362|83
1297586273573|412317038363|83
1297586274573|412317038364|83
1297586275573|412317038365|83
1297586276573|412317038366|83
1329300873255|824633898783|83
1329300874255|824633898784|83
1329300875255|824633898785|83
1329300876255|824633898786|83
1329300877255|824633898787|83
1329300878255|824633898788|83
1329300879255|824633898789|83
1329300880255|824633898790|83
1329300881255|824633898791|83
1329300882255|824633898792|83
1329300883255|824633898793|83
1329300884255|824633898794|83
1329300885255|824633898795|83
1329300886255|824633898796|83
1329300887255|824633898797|83
1329300888255|824633898798|83
1329300889255|824633898799|83
1329300890255|824633898800|83
1329300891255|824633898801|83
1329300892255|824633898802|83
1341799659690|962072852275|83
1341799660690|962072852276|83
1297111289660|412317038389|60
1327425879018|824633898817|60
1334929586680|893353375565|60
1300892364756|481036515161|60
1300810149756|481036515162|60
1319288364382|687194945371|60
1319266539382|687194945372|60
1347715649638|1099511805789|72
1288643305899|274878084959|72
1323833206927|755914422113|72
1331451867429|893353375587|72
1303980267940|481036515173|72
1299459303892|481036515175|72
1318389927742|687194945385|72
1351531242723|1099511805803|72
1299311921629|412317038445|72
1306810680546|549755991919|53
1348383454684|1099511805813|53
1318138982036|687194945410|53
1339397648979|962072852375|53
1339397649979|962072852376|53
1339397650979|962072852377|53
1339397651979|962072852378|53
1330840742236|824633898907|53
1330840743236|824633898908|53
1330840744236|824633898909|53
1330840745236|824633898910|53
1330840746236|824633898911|53
1330840747236|824633898912|53
1330840748236|824633898913|53
1330840749236|824633898914|53
1334136788792|893353375662|53
1334136789792|893353375663|53
1334136790792|893353375664|53
1334136791792|893353375665|53
1334136792792|893353375666|53
1334136793792|893353375667|53
1334136794792|893353375668|53
1334136795792|893353375669|53
1334136796792|893353375670|53
1334136797792|893353375671|53
1334136798792|893353375672|53
1334136799792|893353375673|53
1334136800792|893353375674|53
1334136801792|893353375675|53
1334136802792|893353375676|53
1334136803792|893353375677|53
1334136804792|893353375678|53
1334136805792|893353375679|53
1335625234215|893353375680|53
1335625235215|893353375681|53
1335625236215|893353375682|53
1335625237215|893353375683|53
1335625238215|893353375684|53
1335625239215|893353375685|53
1335625240215|893353375686|53
1335625241215|893353375687|53
1335625242215|893353375688|53
1335625243215|893353375689|53
1335625244215|893353375690|53
1335625245215|893353375691|53
1335625246215|893353375692|53
1335625247215|893353375693|53
1335625248215|893353375694|53
1335625249215|893353375695|53
1335625250215|893353375696|53
1335625251215|893353375697|53
1300025653424|481036515282|53
1300025654424|481036515283|53
1300025655424|481036515284|53
1300025656424|481036515285|53
1300025657424|481036515286|53
1300025658424|481036515287|78
1300025659424|481036515288|53
1300025660424|481036515289|53
1300025661424|481036515290|53
1300025662424|481036515291|53
1300025663424|481036515292|53
1300025664424|481036515293|53
1300025665424|481036515294|53
1300025666424|481036515295|53
1300025667424|481036515296|53
1300025668424|481036515297|53
1300025669424|481036515298|53
1300025670424|481036515299|53
1300025671424|481036515300|53
1300025672424|481036515301|53
1327990437890|824633898982|53
1327990438890|824633898983|53
1295735206831|412317038568|53
1295735207831|412317038569|53
1295735208831|412317038570|53
1295735209831|412317038571|53
1295735210831|412317038572|53
1295735211831|412317038573|53
1295735212831|412317038574|53
1295735213831|412317038575|53
1295735214831|412317038576|53
1295735215831|412317038577|53
1295735216831|412317038578|53
1295735217831|412317038579|53
1295735218831|412317038580|53
1295735219831|412317038581|53
1295735220831|412317038582|53
1295735221831|412317038583|53
1295735222831|412317038584|53
1295735223831|412317038585|53
1348644947401|1099511805946|53
1348644948401|1099511805947|53
1348644949401|1099511805948|53
1348644950401|1099511805949|53
1348644951401|1099511805950|53
1348644952401|1099511805951|53
1348644953401|1099511805952|53
1348644954401|1099511805953|53
1348644955401|1099511805954|53
1348644956401|1099511805955|53
1348644957401|1099511805956|53
1348644958401|1099511805957|53
1318746357521|687194945542|53
1318746358521|687194945543|53
1318746359521|687194945544|53
1318746360521|687194945545|53
1318746361521|687194945546|53
1318746362521|687194945547|53
1318746363521|687194945548|53
1318746364521|687194945549|53
1318746365521|687194945550|53
1318746366521|687194945551|53
1318746367521|687194945552|53
1318746368521|687194945553|53
1318746369521|687194945554|53
1318746370521|687194945555|53
1318746371521|687194945556|53
1318746372521|687194945557|53
1353284677373|1168231282710|53
1353284678373|1168231282711|53
1351863167356|1099511805976|53
1351863168356|1099511805977|53
1351863169356|1099511805978|53
1351863170356|1099511805979|53
1351863171356|1099511805980|53
1351863172356|1099511805981|53
1351863173356|1099511805982|53
1351863174356|1099511805983|53
1351863175356|1099511805984|53
1351863176356|1099511805985|53
1351863177356|1099511805986|53
1351863178356|1099511805987|53
1351863179356|1099511805988|53
1351863180356|1099511805989|53
1351863181356|1099511805990|53
1351863182356|1099511805991|53
1351863183356|1099511805992|53
1318120324809|687194945577|53
1318120325809|687194945578|53
1318120326809|687194945579|53
1318120327809|687194945580|53
1318120328809|687194945581|53
1318120329809|687194945582|6
1318120330809|687194945583|53
1318120331809|687194945584|53
1318120332809|687194945585|53
1318120333809|687194945586|53
1352078961775|1099511806003|53
1352078962775|1099511806004|53
1352078963775|1099511806005|53
1352078964775|1099511806006|53
1352078965775|1099511806007|53
1352078966775|1099511806008|53
1352078967775|1099511806009|53
1352078968775|1099511806010|53
1352078969775|1099511806011|53
1352078970775|1099511806012|53
1352078971775|1099511806013|53
1352078972775|1099511806014|108
1352078973775|1099511806015|53
1352078974775|1099511806016|53
1352078975775|1099511806017|53
1352078976775|1099511806018|53
1352078977775|1099511806019|53
1352078978775|1099511806020|53
1318351057390|687194945605|53
1318351058390|687194945606|53
1318351059390|687194945607|53
1318351060390|687194945608|53
1318351061390|687194945609|53
1318351062390|687194945610|53
1318351063390|687194945611|53
1318351064390|687194945612|53
1318351065390|687194945613|53
1318351066390|687194945614|53
1350210429278|1099511806031|53
1350210430278|1099511806032|53
1350210431278|1099511806033|53
1350210432278|1099511806034|53
1350210433278|1099511806035|53
1350210434278|1099511806036|53
1350210435278|1099511806037|53
1350210436278|1099511806038|53
1350210437278|1099511806039|53
1350210438278|1099511806040|53
1350210439278|1099511806041|23
1350210440278|1099511806042|53
1350210441278|1099511806043|53
1350210442278|1099511806044|53
1350210443278|1099511806045|53
1350210444278|1099511806046|53
1350210445278|1099511806047|53
1350210446278|1099511806048|53
1350210447278|1099511806049|53
1350210448278|1099511806050|53
1296817442646|412317038691|53
1296817443646|412317038692|53
1296817444646|412317038693|53
1296817445646|412317038694|53
1296817446646|412317038695|53
1288118314131|274878085224|53
1288118315131|274878085225|53
1288118316131|274878085226|53
1288118317131|274878085227|53
1288118318131|274878085228|53
1288118319131|274878085229|53
1317123472607|687194945646|53
1317123473607|687194945647|53
1317123474607|687194945648|53
1317123475607|687194945649|53
1317123476607|687194945650|53
1317123477607|687194945651|53
1317123478607|687194945652|53
1317123479607|687194945653|53
1317123480607|687194945654|53
1317123481607|687194945655|53
1317123482607|687194945656|53
1317123483607|687194945657|53
1317123484607|687194945658|53
1317123485607|687194945659|53
1317123486607|687194945660|53
1317123487607|687194945661|53
1328092182589|824633899134|53
1328092183589|824633899135|53
1328092184589|824633899136|53
1328092185589|824633899137|53
1342291993197|1030792329346|53
1342291994197|1030792329347|53
1342291995197|1030792329348|53
1342291996197|1030792329349|53
1342291997197|1030792329350|53
