creationdate:LONG|:START_ID(Post)|:END_ID(Tag)
1329885760998|824633941333|1934
1329885760998|824633941333|2042
1329885760998|824633941333|2815
1329885760998|824633941333|2934
1329885760998|824633941333|9251
1329885760998|824633941333|13626
1329818080998|824633941353|581
1329818080998|824633941353|780
1329818080998|824633941353|1934
1329818080998|824633941353|2039
1329818080998|824633941353|5085
1329818080998|824633941353|10990
1329818080998|824633941353|14407
1329832660998|824633941373|1201
1329832660998|824633941373|1207
1329832660998|824633941373|1934
1329832660998|824633941373|2116
1329832660998|824633941373|2847
1329832660998|824633941373|5055
1329832660998|824633941373|5167
1329851155998|824633941393|1934
1329851155998|824633941393|2977
1329851155998|824633941393|5126
1329851155998|824633941393|6951
1329851155998|824633941393|6981
1329851155998|824633941393|7326
1329851155998|824633941393|7361
1329851155998|824633941393|10037
1301201921194|481036557733|562
1301201921194|481036557733|2803
1301201921194|481036557733|2999
1301201921194|481036557733|3067
1301201921194|481036557733|7422
1301201921194|481036557733|13837
1329839275998|824633941433|579
1329839275998|824633941433|1176
1329839275998|824633941433|1934
1329820015998|824633941453|1934
1329820015998|824633941453|3077
1301129336194|481036557793|147
1301129336194|481036557793|562
1301129336194|481036557793|9243
1329819340998|824633941493|1934
1329819340998|824633941493|2066
1329819340998|824633941493|3062
1329819340998|824633941493|5440
1329819340998|824633941493|8783
1329819340998|824633941493|11814
1329833920998|824633941509|1171
1329833920998|824633941509|1934
1329833920998|824633941509|2106
1329833920998|824633941509|9031
1329874060998|824633941529|1934
1329874060998|824633941529|5830
1329874060998|824633941529|6370
1329874060998|824633941529|14756
1294167300452|412317081387|1930
1294167300452|412317081387|6077
1294167300452|412317081387|6375
1294167300452|412317081387|9104
1294167300452|412317081387|10727
1294167300452|412317081387|11874
1294167300452|412317081387|13776
1294226655452|412317081403|1930
1294226655452|412317081403|6184
1294226655452|412317081403|6484
1294226655452|412317081403|6622
1294226655452|412317081403|6940
1294226655452|412317081403|7745
1294226655452|412317081403|7825
1294226655452|412317081403|9342
1294226655452|412317081403|9354
1294226655452|412317081403|11303
1335915801745|893353418807|6
1335915801745|893353418807|1995
1318770503955|687194988612|1410
1318770503955|687194988612|5056
1318770503955|687194988612|12276
1317272396198|687194988619|1403
1331848680745|893353418838|1403
1348322373075|1099511849058|1403
1326849412929|824633942126|1403
1292338986686|343597604986|1403
1315079331530|618475511941|1403
1337726935978|962072895630|1403
1295869372345|412317081754|1403
1325376242738|755914465445|1403
1305200579306|549756035249|1403
1337735663577|962072895677|1403
1334279589764|893353418953|1403
1334279589764|893353418953|1995
1300235262563|481036558549|1403
1309062402068|549756035297|1403
1326215421323|824633942253|1403
1301922035739|481036558585|1403
1333054599797|893353419013|1403
1351142716916|1099511849232|1403
1335744296492|893353419035|1403
1321956701975|755914465575|1403
1297242894092|412317081907|1403
1312188007015|618475512127|1403
1348519184195|1099511849291|1403
1316454788482|687194988887|1403
1316454788482|687194988887|2779
1321729446114|755914465635|1403
1311002382286|618475512175|1403
1345934495869|1030792372603|1403
1293719059824|343597605255|1182
1293719059824|343597605255|1933
1293719059824|343597605255|2878
1293719059824|343597605255|2983
1293719059824|343597605255|10616
1293719059824|343597605255|11252
1293749254824|343597605263|1933
1293727024824|343597605271|1933
1293727024824|343597605271|2812
1293727024824|343597605271|5084
1293727024824|343597605271|9295
1293715594824|343597605279|585
1293715594824|343597605279|1933
1293715594824|343597605279|3099
1293715594824|343597605279|6368
1293715594824|343597605279|9197
1293730129823|343597605287|1933
1293730129823|343597605287|9296
1293736924824|343597605295|1933
1293736924824|343597605295|7007
1293736924824|343597605295|8972
1293736924824|343597605295|11351
1293715909824|343597605303|1614
1293715909824|343597605303|1933
1293715909824|343597605303|6756
1293715909824|343597605303|7023
1293715909824|343597605303|8277
1293715909824|343597605303|11582
1293715909824|343597605303|12013
1293704119824|343597605311|591
1293704119824|343597605311|1933
1293704119824|343597605311|2119
1293704119824|343597605311|2903
1293704119824|343597605311|3006
1293704119824|343597605311|7146
1293710104824|343597605319|1933
1293710104824|343597605319|5091
1293710104824|343597605319|10455
1293710104824|343597605319|10857
1293724459824|343597605326|1178
1293724459824|343597605326|1933
1293724459824|343597605326|2896
1293724459824|343597605326|5197
1293724459824|343597605326|6425
1293724459824|343597605326|7015
1293748894824|343597605334|1933
1293748894824|343597605334|2796
1293748894824|343597605334|4931
1293748894824|343597605334|6728
1293748894824|343597605334|6993
1293748894824|343597605334|7684
1313433933952|618475512286|138
1313433933952|618475512286|3033
1349662346387|1099511849442|138
1300873266109|481036558822|138
1320600659720|687194989232|565
1292500228353|343597605554|565
1338480891157|962072896180|565
1327904137584|824633942710|127
1327904137584|824633942710|2821
1327904137584|824633942710|2823
1327904137584|824633942710|7195
1317774554333|687194989241|287
1317774554333|687194989241|297
1317774554333|687194989241|1202
1317774554333|687194989241|1396
1317774554333|687194989241|2827
1317774554333|687194989241|5262
1344129260871|1030792372924|1167
1344129260871|1030792372924|3010
1344129260871|1030792372924|9333
1344129260871|1030792372924|11240
1337419917191|962072896191|4844
1331398840347|893353419466|4844
1322802112384|755914466005|4844
1321124927583|755914466016|4844
1350497830448|1099511849707|4844
1347442164550|1099511849718|4844
1305295622859|549756035841|4844
1341072595507|962072896268|4844
1336628944722|962072896279|4844
1353394763705|1168231326498|4844
1329574023353|824633942829|4844
1319037584672|687194989368|4844
1334857648959|893353419587|4844
1318997398029|687194989390|4844
1331701238416|893353419620|4844
1296930344631|412317082479|4844
1316167539623|687194989434|4844
1320974677753|755914466181|4844
1304778581249|549756035984|1410
1304778581249|549756035984|2010
1304778581249|549756035984|2045
1304778581249|549756035984|2939
1304778581249|549756035984|3079
1304778581249|549756035984|7517
1304778581249|549756035984|9160
1304718596249|549756036005|1410
1304718596249|549756036005|6418
1304718596249|549756036005|7516
1304774891249|549756036026|561
1304774891249|549756036026|1410
1304774891249|549756036026|9091
1304774891249|549756036026|11535
1304774891249|549756036026|12005
1304742896249|549756036047|1410
1304742896249|549756036047|2060
1304742896249|549756036047|2793
1304742896249|549756036047|6798
1304742896249|549756036047|9160
1304742896249|549756036047|9296
1304742896249|549756036047|11665
1304742896249|549756036047|11776
1304833121249|549756036068|1410
1304833121249|549756036068|2953
1304833121249|549756036068|5149
1304833121249|549756036068|6408
1304833121249|549756036068|7510
1304833121249|549756036068|9258
1304809181249|549756036089|1410
1304809181249|549756036089|1996
1304809181249|549756036089|7414
1304689841249|481036559374|1410
1304689841249|481036559374|1547
1304689841249|481036559374|5125
1304689841249|481036559374|11587
1304662661249|481036559395|1410
1304662661249|481036559395|2778
1304662661249|481036559395|2940
1304662661249|481036559395|9062
1304756666249|549756036146|1410
1304756666249|549756036146|2027
1304756666249|549756036146|7516
1297422468630|412317082899|2777
1297422468630|412317082899|4935
1302729128472|481036559669|1408
1302729128472|481036559669|5405
1302729128472|481036559669|10258
1302729128472|481036559669|11638
1302855668472|481036559677|1153
1302855668472|481036559677|1408
1317961449735|687194989893|540
1317961449735|687194989893|1024
1317961449735|687194989893|3020
1317961449735|687194989893|3085
1317961449735|687194989893|6991
1317961449735|687194989893|9229
1317961449735|687194989893|9236
1317928779735|687194989901|540
1317928779735|687194989901|1993
1317928779735|687194989901|7218
1317928779735|687194989901|11389
1317928779735|687194989901|12169
1332285317799|893353420117|244
1332285317799|893353420117|5101
1332285317799|893353420117|5888
1332285317799|893353420117|6950
1332285317799|893353420117|8056
1332285317799|893353420117|9196
1302793298472|481036559709|1408
1317899529735|687194989925|540
1317899529735|687194989925|1505
1317899529735|687194989925|5342
1317899529735|687194989925|6624
1317899529735|687194989925|7527
1317899529735|687194989925|9167
1310969417176|618475513197|1753
1310969417176|618475513197|2779
1310969417176|618475513197|11415
1302788213472|481036559733|1408
1302788213472|481036559733|2096
1302788213472|481036559733|6952
1302788213472|481036559733|6980
1313993726574|618475513213|60
1313993726574|618475513213|6604
1298695165572|412317083011|60
1333238390843|893353420169|60
1333238390843|893353420169|2916
1335799947344|893353420175|60
1335799947344|893353420175|1929
1306008983532|549756036944|597
1306008983532|549756036944|6413
1342483614981|1030792374100|597
1342483614981|1030792374100|2091
1342483614981|1030792374100|2970
1295212436118|412317083480|597
1295212436118|412317083480|3045
1297827251273|412317083484|295
1297827251273|412317083484|2206
1297827251273|412317083484|7562
1297827251273|412317083484|7582
1297827251273|412317083484|8464
1297827251273|412317083484|9274
1297827251273|412317083484|9993
1319275809382|687194990460|1546
1319275809382|687194990460|1944
1319275809382|687194990460|9121
1352749602887|1168231327635|270
1352749602887|1168231327635|7790
1352749602887|1168231327635|11663
1348335362336|1099511850908|9170
1330726416487|824633944024|9170
1349663928169|1099511851014|9170
1326759840232|824633944091|597
1326759840232|824633944091|1563
1326759840232|824633944091|2997
1326759840232|824633944091|7527
1326759840232|824633944091|10983
1326759840232|824633944091|12428
1326759840232|824633944091|13317
1326719520232|824633944111|798
1326719520232|824633944111|1563
1326719520232|824633944111|5086
1326719520232|824633944111|6933
1326719520232|824633944111|9354
1326719520232|824633944111|10527
1326798045232|824633944121|1563
1326798045232|824633944121|2038
1326798045232|824633944121|7016
1326762135232|824633944133|1563
1326762135232|824633944133|2069
1326762135232|824633944133|9048
1326762135232|824633944133|9076
1326709620232|824633944147|1207
1326709620232|824633944147|1563
1326709620232|824633944147|3026
1326709620232|824633944147|6711
1326709620232|824633944147|6939
1338769090254|962072897631|571
1338769090254|962072897631|2777
1345134423955|1030792374373|571
1345134423955|1030792374373|592
1345134423955|1030792374373|2017
1345134423955|1030792374373|2870
1339686647838|962072897643|577
1339686647838|962072897643|1748
1339686647838|962072897643|9164
1339686647838|962072897643|12349
1339686647838|962072897643|14078
1339713872838|962072897645|1748
1339764047838|962072897647|1748
1339764047838|962072897647|1753
1339764047838|962072897647|1985
1339764047838|962072897647|6758
1339764047838|962072897647|11891
1339764047838|962072897647|12929
1339737857838|962072897649|1207
1339737857838|962072897649|1748
1339737857838|962072897649|6427
1339737857838|962072897649|12410
1339737857838|962072897649|12612
1339749872838|962072897651|1748
1339749872838|962072897651|6950
1339749872838|962072897651|9231
1339708472838|962072897653|1748
1339708472838|962072897653|5149
1339708472838|962072897653|10222
1339708472838|962072897653|13895
1339818632838|962072897655|1748
1339818632838|962072897655|5762
1339818632838|962072897655|6837
1339818632838|962072897655|7001
1339818632838|962072897655|7476
1339818632838|962072897655|9036
1339681292838|962072897657|1026
1339681292838|962072897657|1748
1339681292838|962072897657|2915
1339681292838|962072897657|2956
1339681292838|962072897657|6358
1339681292838|962072897657|7567
1339681292838|962072897657|8937
1339681292838|962072897657|12844
1339717427838|962072897659|291
1339717427838|962072897659|1748
1339717427838|962072897659|2024
1339717427838|962072897659|5676
1339717427838|962072897659|9164
1339717427838|962072897659|11541
1339717427838|962072897659|12045
1339720352838|962072897661|1748
1339720352838|962072897661|2020
1339720352838|962072897661|2803
1339720352838|962072897661|7506
1339720352838|962072897661|13747
1339720352838|962072897661|14435
1339720352838|962072897661|14920
1299738637741|481036560743|441
1343005583446|1030792374633|441
1297856829026|412317084011|441
1313453463619|618475514221|441
1305102881652|549756037487|441
1305102881652|549756037487|11873
1318534612087|687194990961|1524
1318534612087|687194990961|1644
1318534612087|687194990961|2861
1318534612087|687194990961|9336
1318451677087|687194990978|585
1318451677087|687194990978|1524
1318451677087|687194990978|5194
1318451677087|687194990978|9141
